diff_avg_pts_home,diff_avg_pts_away,diff_avg_ast_home,diff_avg_ast_away,diff_avg_fg3_pct_home,diff_avg_fg3_pct_away,diff_avg_fg_pct_home,diff_avg_fg_pct_away,diff_avg_ft_pct_home,diff_avg_ft_pct_away,diff_avg_reb_home,diff_avg_reb_away,game_id,game_date_est
1.6,-5.6,-2.2,2.6,0.0422,0.1606,-0.0258,-0.0212,0.0622,0.0798,2.6,-1.2,21400655,2015-01-24
6.8,0.8,1.8,-2.6,0.03,0.0696,0.0006,0.004,-0.077,0.0744,1.6,-0.4,21400656,2015-01-24
14.4,12.4,0.2,4.4,0.0112,0.1558,0.0306,0.03,0.0582,0.0184,3.8,0.6,21400657,2015-01-25
9.6,-4.6,2,-2.2,0.0132,0.0332,0.0442,-0.0126,-0.0994,0.0486,1,-5.2,21400658,2015-01-25
2.6,1,-5,0.6,0.0064,0.0548,0.0298,0.0212,-0.0478,-0.017,-4.4,0.8,21400659,2015-01-25
-2.2,-11.8,1.6,-6,0.062,-0.0196,0.0204,-0.0246,-0.0992,-0.0152,-5,0.4,21400660,2015-01-25
3,0.2,3.6,2.8,0.0356,-0.0942,0.0266,-0.0252,0.041,0.0348,-0.6,2.2,21400661,2015-01-25
14.2,25,2.4,9,0.07,0.0886,0.0174,0.1092,0.0516,-0.0416,-3,-1.4,21400662,2015-01-25
4.4,-1,-1,1.6,-0.0348,0.023,0.0018,-0.0028,0.0132,0.0298,3,-2.6,21400663,2015-01-25
-15.2,0.2,-10.4,-0.4,-0.175,-0.0142,-0.0402,0.0336,-0.0326,-0.067,-3,-4.2,21400664,2015-01-25
24.6,6.4,4.6,-0.6,0.0862,-0.0718,0.0602,-0.035,0.002,0.0068,3.2,3.6,21400665,2015-01-25
7,2.4,1.6,1.2,0.0214,0.0946,0.0112,0.0106,-0.0688,-0.0104,0.4,0.6,21400666,2015-01-25
-11.8,-19.4,-1.4,-9.2,-0.062,0.0198,-0.0098,-0.0446,0.0468,-0.0084,0.4,-3,21400667,2015-01-25
6.8,-2,5,1.4,-0.0096,0.0478,0.0342,0.0064,-0.0204,-0.0138,-6,-1.8,21400668,2015-04-06
-5.8,3.6,-0.8,2.4,-0.014,-0.004,-0.0478,0.0394,0.0116,-0.0124,-2.4,3.6,21400669,2015-03-03
-9.8,-17.4,-5.4,-8.4,-0.0554,-0.0208,-0.0044,-0.1124,0.0098,0.016,4.8,-0.4,21400670,2015-01-26
-3,5.6,-0.6,-4.2,-0.0916,0.108,0.0186,0.0486,-0.025,-0.0186,-8.8,-1.4,21400671,2015-01-26
3.6,6.8,-4.4,1.2,0.0418,-0.1506,-0.004,-0.0422,0.064,-0.0576,5.2,6,21400672,2015-01-26
-2.2,-18.6,-0.2,-4.4,0.0404,-0.042,0.0182,-0.048,0.0226,-0.001,-2.8,-2.2,21400673,2015-01-26
2.8,4.4,2.4,-0.2,-0.0048,-0.008,0.0358,-0.0134,-0.008,-0.0722,-1.4,-1.2,21400674,2015-01-26
2.8,-4.2,3,1.8,0.0424,-0.0418,0.0074,0.0156,-0.0366,0.083,-0.2,-1.2,21400675,2015-01-27
-5.8,-3,6.6,-0.8,0.0298,-0.0514,0.0052,-0.0032,0.0824,0.008,-6,5,21400676,2015-01-27
-13,-1,-6,-3.8,-0.0882,-0.104,-0.0298,0.0054,0.0078,0.0814,-1.4,-1.8,21400677,2015-01-27
-3.8,6.8,0.4,5,-0.0474,0.0914,-0.0368,0.0658,0.0286,-0.0326,-3.2,-0.6,21400678,2015-01-27
20.2,11,8.8,2.6,0.055,-0.03,0.0428,0.0012,-0.0064,-0.0778,3,1,21400679,2015-01-27
-6.2,-8.8,-1.4,-5.8,-0.0978,0.0982,0.0116,-0.0334,-0.0154,0.0534,-2.2,-2.4,21400680,2015-01-27
7.2,-2.8,1.4,1.4,0.0106,-0.0428,0.033,-0.0418,-0.0136,0.0182,6,-2.4,21400681,2015-01-28
-8.6,-15.4,-4.8,-1.2,0.0066,-0.0314,-0.0386,-0.0412,0.018,-0.0752,4.6,-6,21400682,2015-01-28
3.2,2.4,3.4,4,0.043,0.0442,-0.0004,-0.0088,0.0196,0.079,-1.2,3.2,21400683,2015-01-28
-8.6,-5.4,-2,-1.8,-0.0544,-0.0464,0.0012,-0.0456,-0.0272,-0.0264,0.8,4.2,21400684,2015-01-28
14.6,7.2,2.6,2.8,0.0414,-0.1038,0.022,-0.0202,-0.0918,0.007,6.2,3.2,21400685,2015-01-28
-5.2,-7.8,2.6,-2.4,-0.0604,0.0026,0.0068,-0.0002,-0.0518,-0.0078,-2.8,-1.6,21400686,2015-01-28
-10,-11.8,-0.4,-7.6,-0.0304,0.0118,0.0026,-0.0394,0.009,0.0478,-4.8,-1.6,21400687,2015-01-28
-3.6,-5.6,-0.6,2,0.0544,0.0718,-0.0292,0.0218,-0.024,-0.0372,-6,0.8,21400688,2015-01-28
4.8,10.2,1.8,3.8,-0.0096,0.127,0.0482,0.0412,0.1022,0.0278,-5.6,-4.4,21400689,2015-01-28
-8.6,-15.6,-4,-2.4,0.0054,0.0258,-0.0208,-0.0322,-0.0478,0.1018,-1.2,-1.2,21400690,2015-01-28
6,10.6,-1,2.2,-0.0208,0.144,0.0562,0.0304,-0.0834,-0.031,-5.2,-2.4,21400691,2015-01-28
10,13.6,1.2,3,0.004,-0.0448,0.0028,0.067,0.0424,0.005,-0.6,1.4,21400692,2015-01-29
-3.8,-8.4,-2.2,-9.2,-0.0518,-0.0656,0.0314,-0.053,0.076,-0.0056,-4,2.4,21400693,2015-01-29
4,5.4,2.2,1.8,-0.0256,-0.0328,0.06,0.0332,0.0098,0.1078,-4.8,-6.2,21400694,2015-01-29
-3.2,-4.8,-0.2,2,-0.089,-0.0002,0.016,-0.0018,-0.0022,-0.1126,1.6,-3.4,21400695,2015-01-29
-1.4,-11.4,1.2,-1.8,0.1142,-0.1564,-0.0192,-0.0962,0.042,0.0496,6.2,2.6,21400696,2015-01-30
4.8,-3.8,9.6,2.6,0.017,-0.0342,0.0732,-0.027,0.0338,-0.0198,-2.8,-2.6,21400697,2015-01-30
-6.2,-3.8,-2.6,0,0.012,0.0372,-0.027,0.0142,-0.0106,-0.053,0.6,-2,21400698,2015-01-30
6.4,-6.4,4.4,2,0.018,-0.0158,0.0376,0.013,-0.0112,-0.1302,1.2,-2.6,21400699,2015-01-30
-2.8,-8,-3,3.8,0.0278,-0.0282,-0.0034,-0.043,-0.0184,0.019,6,1.6,21400700,2015-01-30
-8.6,-8.8,-3,-2,-0.0542,0.076,-0.0348,-0.0082,0.0016,0.0896,1.6,-3,21400701,2015-01-30
-6.4,-9.4,-2.4,-4,-0.0308,-0.1744,-0.0098,-0.0476,-0.0698,0.0036,3.4,-1,21400702,2015-01-30
-21.4,-11.6,-8,-0.8,-0.0702,0.07,-0.0104,0.0258,-0.0554,-0.0248,-5.2,-9.8,21400703,2015-01-30
6,6.8,1.4,1.4,0.0498,0.1368,0.035,0.0376,-0.0388,-0.13,-2.8,-3.8,21400704,2015-01-30
-10.4,-4,-1.4,4,-0.0212,0.0124,0.0172,0.009,0.0102,-0.0292,-0.4,-3.8,21400705,2015-01-31
15,7,4.6,4.2,0.0108,-0.078,0.0446,0.0336,0.0196,-0.0454,3.8,-2,21400706,2015-01-31
-2.6,-4,-0.6,0.6,-0.0096,-0.022,-0.0516,-0.001,0.0464,-0.0594,1.8,9,21400707,2015-01-31
13,14.8,3,5.8,0.0378,0.0974,0.0412,0.0664,0.0158,0.0448,-4.6,-1.6,21400708,2015-01-31
3.4,-5.2,7.4,-1.2,0.1026,-0.076,0.0594,-0.0316,0.0016,0.0588,-0.8,-2.4,21400709,2015-01-31
-4.2,-6.2,-2.4,-1,-0.066,0.0268,0.0342,0.0198,0.0182,-0.03,-6.6,-0.6,21400710,2015-01-31
-6.2,-1.4,2.8,-1,-0.1142,0.1454,0.028,0.0518,0.003,-0.0486,-9.4,-3.8,21400711,2015-01-31
-2.2,2.8,2.2,2.2,-0.0138,0.0818,0.0366,0.0166,0.0088,-0.0662,-3.8,-2.8,21400712,2015-01-31
3.4,14.8,-0.8,4.8,-0.0934,0.0618,0.015,0.0848,0.0286,-0.0082,-1.2,-1.4,21400713,2015-01-31
-4.8,-8.6,-4.6,2,-0.0688,0.056,-0.0252,-0.0298,0.0026,0.1234,1.6,1,21400714,2015-01-31
10.6,0.2,6.4,-0.2,0.0382,-0.0614,0.0074,-0.0338,-0.0358,0.1,5.2,1,21400715,2015-01-31
15,8,1.4,1.8,0.0556,0.0424,0.0308,0.0212,0.0414,-0.0242,1.4,0,21400716,2015-02-01
-2.8,-6.2,1.8,0.8,0.1396,0.0158,-0.0146,0.0046,-0.0432,-0.0628,-1.8,-0.4,21400717,2015-02-01
2,17.2,-6.2,0.2,0.0188,0.0072,-0.036,0.045,-0.018,0.0718,-0.2,4.8,21400718,2015-02-02
13.6,20.4,2.6,-1,0.0586,0.12,0.0382,0.0884,0.0982,0.0114,-7.6,-2.2,21400719,2015-02-02
16.4,-6.2,5,-0.6,-0.0066,-0.0718,0.082,-0.0262,-0.0102,0.0042,3.6,-5.4,21400720,2015-02-02
12.6,14,1.6,-1.2,-0.0066,-0.0482,0.0148,0.0278,-0.0294,0.066,-1.8,-1.6,21400721,2015-02-02
-7.8,-2.2,-1.8,-3.4,-0.021,0.0388,-0.047,0.0058,-0.0138,-0.0336,4.4,-1.6,21400722,2015-02-02
-4,-17.6,0.2,-7.2,0.007,-0.1194,-0.0308,-0.1376,-0.0154,0.1164,8,3.6,21400723,2015-02-02
-8.8,5.6,-0.8,2,0.0082,0.144,-0.0472,0.0338,-0.0224,-0.0448,2.6,-1.4,21400724,2015-02-02
8.8,16.4,0.4,3.6,0.0314,0.0512,-0.0022,0.0294,0.0124,-0.0328,-4.4,3.2,21400725,2015-02-02
-1.6,-15,4,-7.6,0.1084,0.0044,0.0478,-0.08,-0.0266,0.0338,-3.6,-7.2,21400726,2015-02-03
18.2,0.2,7,-1,0.1296,-0.0352,0.078,-0.0504,0.026,0.0318,4.2,-1.2,21400727,2015-02-03
1.6,-10.6,1.4,-1.8,0.0688,0.0196,0.019,-0.033,-0.0278,-0.0796,2.4,-0.2,21400728,2015-02-03
-1,0,-0.6,3,0.0456,-0.0334,-0.039,0.001,0.1372,0.0392,0.6,6,21400729,2015-02-03
-5.4,-3.4,-2.6,-3,-0.0046,-0.0226,0.012,0.015,0.0682,0.072,-5.8,-6.4,21400730,2015-02-03
-8.8,0.8,-3,-0.8,-0.0678,0.0202,-0.0154,0.0272,0.0566,0.0172,-4.8,0.4,21400731,2015-02-04
3.8,-7.8,4.8,1.4,0.0174,0.033,0.0554,-0.0318,-0.0322,0.0736,1,-6.6,21400732,2015-02-04
-3.6,3.8,-1.6,-6,0.0464,-0.0002,0.0062,0.0356,-0.061,0.0606,-7.2,-1.4,21400733,2015-02-04
-9,9.8,-4.6,1,-0.0262,0.0746,-0.0726,0.0352,0.0554,0.1094,-2.6,-1,21400734,2015-02-04
-3.4,-4.4,0,0.2,-0.0004,0.0596,0.004,0.0046,-0.0702,-0.0526,0.6,-7.6,21400735,2015-02-04
-4,1.8,-1.6,5.2,0.0176,0.1268,-0.0088,0.0542,0.0712,-0.074,-3.8,-6,21400736,2015-02-04
10.8,0.8,0.8,-3.2,0.019,-0.0696,0.0504,-0.0314,0.0694,0.072,-0.8,1.6,21400737,2015-02-04
5.4,6.2,3.2,3.4,0.0464,0.0778,0.0206,0.0578,0.0698,-0.0592,-0.4,-9,21400738,2015-02-04
-3,-13.6,-1.2,-2.4,-0.048,-0.0318,-0.0416,-0.081,-0.0134,0.1146,4.2,2.2,21400739,2015-02-04
4.4,4,-1,-0.6,0.0402,0.0798,0.0068,0.0154,-0.0694,-0.0464,1.2,-7.8,21400740,2015-02-04
16.6,6.8,3.6,2.2,0.0318,-0.0738,0.0268,-0.0396,0.0062,0.0146,3.4,6.6,21400741,2015-02-04
-6.6,-12.2,-1.6,5,-0.0222,-0.1018,-0.0392,-0.0416,-0.015,-0.0398,5,4,21400742,2015-02-05
-0.8,-4.6,-1.4,-2.2,0.0252,-0.0514,-0.0064,-0.0408,0.0272,0.1276,-1,0.8,21400743,2015-02-05
8.8,2,1.2,-1.6,0.0104,-0.0708,0.0346,-0.0124,0.0936,0.09,-3.8,-0.2,21400744,2015-02-05
-1.4,-4.2,-0.6,0.4,0.048,0.011,-0.014,0.0158,0.0482,0.088,4.6,-7.2,21400745,2015-02-05
14,15.6,2.2,4.4,-0.025,0.0342,0.0364,0.0476,0.0528,-0.03,0.8,-3.8,21400746,2015-02-06
1.8,6.4,3.4,2.6,-0.0174,0.0996,0.0548,0.046,-0.0262,0.0238,-3.6,-3.6,21400747,2015-02-06
0.6,3.4,2.2,3,0.06,0.106,0.0196,0.081,-0.005,-0.0718,-2,-8.8,21400748,2015-02-06
-4.4,-10.6,0.8,-1.8,0.0168,0.0048,0.0104,0.005,0.084,0.0102,0.4,-9.4,21400749,2015-02-06
-2.4,10.4,-3.4,-1.2,-0.0464,-0.086,-0.0368,0.0662,-0.0116,0.0306,0.2,5.6,21400750,2015-02-06
8.2,1.8,5,-4.4,0.131,0.0838,0.0862,0.015,-0.0422,-0.0012,-4.8,-6.8,21400751,2015-02-06
7.2,8.8,1,2.6,-0.0164,0.0962,0.016,0.0326,0.0856,0.1056,-3.6,-6.6,21400752,2015-02-06
0.6,-4.4,1.2,-4,-0.0452,-0.0932,-0.0244,-0.0454,-0.0872,0.0724,3.6,5.6,21400753,2015-02-06
8,7.8,5.2,-0.8,0.1288,0.011,0.0262,0.035,0.1006,-0.0476,-7,1,21400754,2015-02-06
-5.2,-4.6,-1.2,-4.6,-0.041,-0.0694,-0.0072,-0.0404,-0.0398,0.0556,-1.2,8.2,21400755,2015-02-06
7.6,-5.6,3.2,-0.4,0.0218,-0.0882,0.012,-0.0534,0.1456,-0.0464,0.8,9,21400756,2015-02-06
6.2,-0.6,-0.4,1.8,-0.0462,-0.0078,-0.0056,-0.0234,0.0402,0.094,3.4,1.8,21400757,2015-02-06
-1.2,0.8,1.4,3.2,0.0514,0.1808,0.008,0.064,0.0914,-0.0594,-0.6,-14,21400758,2015-02-07
-2.6,-6.6,-1.4,-3.8,0.0562,0.0336,-0.0292,-0.012,0.0716,-0.015,-1,-1.4,21400759,2015-02-07
-16,-17.6,-1,-7.6,-0.0694,-0.0592,0.0078,-0.014,-0.0754,0.0758,1.2,-6,21400760,2015-02-07
12.8,3.4,7,0,0.0894,0.0896,0.066,-0.0128,-0.0246,-0.0176,-0.8,-6.6,21400761,2015-02-07
-7.8,8,1,3.4,-0.0434,0.0372,-0.0276,0.0282,-0.1076,-0.07,-1.6,2,21400762,2015-02-07
6,4.2,-1.4,4,0.0316,0.09,0.0304,-0.0018,0.1092,-0.0428,-1,-1.4,21400763,2015-02-07
0.8,-4.8,-2.4,-1,0.0118,0.0432,0.0094,0.0162,-0.1164,-0.0914,5,-4.8,21400764,2015-02-07
-6,-5.6,1,-2.6,-0.048,0.0442,-0.0226,-0.019,0.0848,0.1036,1.4,2.6,21400765,2015-02-08
-5.4,-5,0,-2.6,0.023,-0.0574,-0.0234,0.0056,-0.0622,-0.0268,-0.2,-3.4,21400766,2015-02-08
-15,-12.4,-7.8,-3.4,-0.1576,-0.084,-0.036,-0.0136,-0.0298,0.0598,2,-1.2,21400767,2015-02-08
-10.6,-8.6,-5.2,4,-0.058,-0.089,-0.0822,-0.0282,0.0542,0.0014,4.6,4.6,21400768,2015-02-08
7.6,-5.2,3.2,2.2,-0.0102,0.0188,0.0348,-0.049,-0.1024,-0.0142,7.6,-4.8,21400769,2015-02-08
0.8,-0.2,2.2,6.6,0.0744,0.1302,0.0588,0.0586,0.0548,-0.1134,-3.4,-12.8,21400770,2015-02-08
-0.8,2.4,1,0,0.0094,-0.0254,-0.0142,0.013,-0.0416,-0.0074,-5.8,1,21400771,2015-02-08
8,14.2,-4,-1,-0.0198,-0.0184,0.0054,0.0258,0.0344,-0.0506,1.2,-5,21400772,2015-02-08
-8.6,7.8,-1.4,0,-0.0802,0.0134,-0.0182,0.0088,-0.0174,0.0614,-4.6,0.2,21400773,2015-02-08
8.2,6.2,0.6,-3.6,0.0506,0.0184,0.049,0.019,0.0278,-0.0554,-3,-6,21400774,2015-02-09
-11.4,-20,-2,-3,-0.0688,-0.0212,-0.0298,-0.0486,-0.0774,-0.0722,6,-7.4,21400775,2015-02-09
2,-6.2,-2,-5.4,0.0166,-0.0772,-0.0276,-0.0416,0.0016,0.0098,2.8,-1,21400776,2015-02-09
-4.2,-2.2,3.2,0.4,0.008,0.0174,-0.039,0.0166,-0.0066,-0.0872,-0.8,1.6,21400777,2015-02-09
-5.4,-4.4,-0.4,1,0.0502,-0.0076,-0.0314,-0.014,0.1454,-0.0308,-3.6,2.4,21400778,2015-02-09
-9.2,3.4,-2.4,-2,-0.0056,-0.0332,-0.0006,0.0556,-0.0314,0.0092,-9.4,2.2,21400779,2015-02-09
-1.2,8.6,3.8,0.2,0.0018,0.021,-0.0408,0.0424,0.132,0.0384,0.4,1.2,21400780,2015-02-09
-7.2,0.8,-0.4,0.2,-0.0378,0.0358,-0.0334,-0.008,0.027,0.0488,1.2,4.2,21400781,2015-02-09
-6.4,-7.6,-0.2,0.8,-0.0574,-0.1922,-0.024,-0.0502,-0.0988,0.03,3.2,3.6,21400782,2015-02-09
-15.2,-6.8,-5.2,-0.2,-0.0202,-0.1042,-0.0866,-0.0346,0.0732,0.034,1.4,5.4,21400783,2015-02-10
-3.4,-10.4,-2,-1.8,0.0064,-0.0134,0.0312,-0.047,0.0324,-0.0232,1,-0.6,21400784,2015-02-10
7.4,2.4,0.8,0.2,0.024,0.014,-0.0032,0.0116,0.002,0.0432,5,2.4,21400785,2015-02-10
-8.8,-3.6,-6.4,-3.2,-0.0764,-0.0104,-0.042,0.0008,0.0818,0.1452,1,-1.8,21400786,2015-02-10
8.8,-1.8,1.8,-2,0.1114,0.089,0.0678,-0.0402,0.014,0.0074,-1.8,2.4,21400787,2015-02-10
5.6,-0.4,3,3.6,-0.0512,-0.0124,0.0224,0.007,0.037,-0.0922,5,-2.8,21400788,2015-02-11
-12.8,-7.4,-0.6,-2.2,-0.0342,-0.104,-0.0196,-0.0072,-0.104,-0.1002,-4.4,4.8,21400789,2015-02-11
5.2,7.2,-1.2,0.8,0.0094,0.0386,0.0262,0.035,-0.0206,-0.052,-2.4,-5,21400790,2015-02-11
-0.6,13.6,-1.8,4.6,-0.018,0.085,-0.0108,0.0328,0.0016,0.0262,-5.8,1.6,21400791,2015-02-11
7.8,1.4,4,1.4,0.0826,0.046,-0.0104,0.0208,0.0672,-0.0078,1,-1,21400792,2015-02-11
-5.2,-6.6,-1,-5.6,-0.0864,-0.0248,0.01,0.0428,-0.038,0.0702,-2.2,-6,21400793,2015-02-11
-3.8,4,-3.2,2.6,-0.0548,0.066,-0.047,0.0334,-0.0234,-0.059,3,2.4,21400794,2015-02-11
16.6,16.4,4.2,5.4,0.0428,0.0934,0.022,0.0324,0.0632,-0.057,-0.2,2,21400795,2015-02-11
4.6,6.6,-3.2,-0.2,-0.0062,-0.0396,-0.0034,-0.0198,-0.0504,-0.0518,4.4,4.2,21400796,2015-02-11
4.8,8,3,1.4,-0.0664,-0.0742,-0.025,-0.0168,0.01,0.0698,5.6,7.8,21400797,2015-02-11
-1.8,-1.2,-3.4,-2,-0.0772,-0.02,-0.057,0.0056,0.059,0.0116,6.8,0.2,21400798,2015-02-11
2.2,-2.8,-1.2,0.2,-0.032,-0.014,0.024,-0.0084,0.013,-0.078,5.6,-3.8,21400799,2015-02-11
-13,-0.2,-7.4,-0.8,-0.1046,-0.0112,-0.0496,0.0286,0.0308,-0.004,-2.4,5.8,21400800,2015-02-12
10.4,5.2,2.4,-0.2,0.0002,0.0428,0.0404,0.0612,0.08,0.0278,-1.2,-9.6,21400801,2015-02-19
18.4,10,-0.8,0.6,-0.0718,-0.0506,0.0242,0.0066,-0.014,-0.0656,5.2,-3.8,21400802,2015-02-19
6,-14,3.4,0.4,-0.0262,-0.0878,0.065,-0.0704,0.0134,-0.0702,6.6,-6.8,21400803,2015-02-20
-4.6,-12.8,-1.8,3,-0.0934,-0.0358,-0.0492,-0.0718,-0.0294,-0.1214,9.8,0.8,21400804,2015-02-20
8.8,6.4,3.8,-0.2,0.0274,0.014,-0.0004,0.012,0.0304,0.067,6.8,-1.2,21400805,2015-02-20
-1.8,8,-0.6,2.8,0.0466,0.0426,0.0088,0.015,-0.025,0.0836,-2.6,-3.4,21400806,2015-02-20
-10.2,3,-7.2,0.2,-0.0686,-0.0484,-0.0356,-0.018,-0.0322,0.042,1.4,2.2,21400807,2015-02-20
-4.6,4.2,1.4,1.6,-0.023,0.0578,-0.014,0.0656,0.0648,0.074,-2.2,-3.8,21400808,2015-02-20
-10,-11.2,-5.8,-1.2,-0.0302,-0.0172,-0.0434,-0.0126,0.0316,-0.0422,1.6,-2.4,21400809,2015-02-20
-13.2,-8.8,-5.2,-2.8,-0.0558,0.0482,-0.0548,-0.0496,0.0566,-0.0604,6.8,4.4,21400810,2015-02-20
4.6,-1.4,1.4,1,0.0982,-0.002,0.0374,0.0002,0.095,-0.0566,-5.2,4.2,21400811,2015-02-20
-9.4,-4,-3.4,1.4,0.0758,0.0134,0.0164,-0.0062,-0.0448,-0.129,-8.8,-1.6,21400812,2015-02-20
-2.6,-4.4,-3,-0.4,-0.0632,-0.009,0.0332,-0.0334,-0.0322,-0.0278,-4.4,1,21400813,2015-02-20
7,7.6,0.6,0.8,0.0462,0.0294,-0.0108,-0.0026,0.0416,-0.1036,2,3.2,21400814,2015-02-20
7.4,8.4,1.4,2,0.0472,0.036,0.02,-0.001,0.0426,0.021,-0.2,4.8,21400815,2015-02-20
-23.2,-11.4,-2.2,-0.4,0.051,-0.0532,-0.052,-0.0212,-0.0478,0.04,-6,2.8,21400816,2015-02-21
8,-5.6,9.4,-0.8,0.0708,-0.0442,0.055,-0.0226,0.0796,-0.0232,-1.4,-2,21400817,2015-02-21
-7.2,-3.8,1.6,-1.4,-0.046,-0.01,-0.0018,0.0304,-0.0386,0.0692,-5.8,-2.4,21400818,2015-02-21
15.2,9.2,4.8,0.6,0.0362,-0.0364,0.0326,0.024,-0.0544,-0.0264,0.6,-1.6,21400819,2015-02-21
14,15.4,1,5.4,-0.0094,0.0624,0.0082,0.0508,-0.0506,0.1436,2.8,-5,21400820,2015-02-21
-13.8,-7.8,-5,0.8,0.0358,0.0376,-0.0404,-0.0238,0.0322,0.0468,-3.6,0.4,21400821,2015-02-22
4.8,-5.8,2.6,-1.6,0.0848,-0.089,0.0672,-0.0084,-0.0406,-0.0858,-6.8,-0.8,21400822,2015-02-22
-4.8,7.4,-2.4,0.6,0.0222,0.0048,-0.0166,0.0248,-0.0846,0.1838,-6.4,3.8,21400823,2015-02-22
-3,1,-1,-4.4,-0.0088,0.0152,0.0046,0.0164,0.023,0.0852,-3.8,-5.2,21400824,2015-02-22
0,-5.6,-0.8,-2,-0.0442,-0.0256,0.0538,-0.003,0.0206,0.0192,-3.2,-3.6,21400825,2015-02-22
11.2,4.2,0.6,-1,0.0196,0.048,0.0208,-0.0116,0.0996,0.012,3,-0.4,21400826,2015-02-22
9,0,-0.6,-1,-0.0272,0.0024,-0.0002,-0.0152,-0.021,-0.129,8.2,4.4,21400827,2015-02-22
7.4,1.4,2.6,0.8,0.0512,0.0116,-0.016,-0.0318,-0.0838,0.0486,4,6.2,21400828,2015-02-22
4.2,6,1.4,2.6,-0.0336,0.1058,0.043,0.0192,-0.0598,0.1328,-4.4,-0.4,21400829,2015-02-22
4,3.8,6,-0.2,0.0634,0.0362,0.0466,0.011,0.0386,0.0982,-7.8,-2.6,21400830,2015-02-23
8.2,1.8,2.4,0.2,0.007,-0.0064,0.0246,0.0466,-0.0846,-0.0408,0.2,-3.2,21400831,2015-02-23
7.4,-2.8,2.8,-2.8,0.0086,-0.054,0.0038,-0.0558,-0.0496,-0.0512,0.2,2,21400832,2015-02-23
-7.2,7.8,-1.2,0.8,0.0454,0.1148,0.0094,0.0508,-0.0888,0.063,-6.8,-2.6,21400833,2015-02-23
1.4,6.2,-1.2,0,-0.0096,-0.0106,-0.0026,0.0128,-0.016,-0.0004,1,-0.6,21400834,2015-02-23
1.4,6,-1.6,0,0.047,0.0618,0.0122,0.04,-0.0388,0.0074,-5.6,-0.6,21400835,2015-02-23
-3.8,-10.8,-3.4,-6.8,0.0152,0.0076,-0.0184,-0.0422,-0.0276,-0.1398,-0.8,-0.4,21400836,2015-02-23
21.6,16.4,4,8.8,0.0224,0.0396,0.065,-0.0108,-0.1672,-0.0196,1.8,3.4,21400837,2015-02-23
3.8,-4,1.2,-0.2,-0.0814,-0.0446,0.0056,-0.0046,0.0404,-0.1382,0.6,-4,21400838,2015-02-24
-9.2,-4.4,-6.6,0.8,0.0498,-0.0018,-0.057,0.0054,-0.039,0.099,-5.4,1,21400839,2015-02-24
11.6,-0.4,3,-3,-0.0958,-0.0462,0.0154,-0.0354,0,-0.0974,8,2.8,21400840,2015-02-24
6.4,2.8,0,-0.8,0.0036,0.065,0.0066,-0.0034,0.0552,-0.0402,1.8,1,21400841,2015-02-24
-7.8,-13.8,-6,-2.8,-0.1218,-0.0902,-0.0222,-0.022,-0.0268,0.0114,4.4,-1.4,21400842,2015-02-25
-7.8,10.2,0,4.8,-0.0842,0.0304,-0.0534,0.0454,0.0466,0.1654,2.4,-2,21400843,2015-02-25
12.4,2.4,1.4,1.6,-0.0174,-0.0994,0.0224,-0.0212,-0.0172,-0.0792,8.8,-0.2,21400844,2015-02-25
10.4,-5.6,1.8,-1,-0.017,-0.0252,0.0324,0.0312,-0.0114,-0.2124,4.2,-5.8,21400845,2015-02-25
2,-2.8,-1.6,-3.6,-0.0176,-0.0088,-0.0206,-0.0258,0.0662,-0.0304,2.6,0.6,21400846,2015-02-25
-2.8,-6.6,1,-3.2,-0.0082,-0.0304,-0.0238,-0.028,0.132,-0.049,1.2,2.8,21400847,2015-02-25
5.6,6.2,-0.4,-1.6,0.0252,0.0246,-0.0086,-0.0104,-0.0874,0.1594,2.6,6.8,21400848,2015-02-25
-4.8,1.6,-2.8,0.2,0.0882,0.0484,0.0302,0.0004,-0.0218,0.0364,-5.6,-4,21400849,2015-02-25
-7.2,-5.2,0,-2.4,-0.0394,-0.0822,-0.0266,-0.0044,-0.088,0.1144,1.2,0.6,21400850,2015-02-25
-14.8,-18.6,-6.8,-6.8,0.0208,-0.0452,-0.0434,-0.0542,0.0192,-0.138,-3,-0.6,21400851,2015-02-25
12.4,4.2,3,4,0.058,-0.05,0.0612,-0.0192,-0.0408,-0.1376,-0.6,4,21400852,2015-02-25
-0.8,-4.8,0.8,-5.4,-0.0252,0.006,-0.0432,-0.03,-0.0028,0.079,4.6,2.6,21400853,2015-02-25
-1,5.4,0.8,-2,-0.0952,0.023,-0.0128,0.0184,-0.0026,-0.0432,-0.8,0.2,21400854,2015-02-26
2.2,18.8,-2,5.2,0.0256,0.13,0.0046,0.077,-0.0486,-0.1174,-8.4,1.6,21400855,2015-02-26
0.4,-6,1.8,-1.8,0.1312,-0.0114,0.0056,-0.0146,0.0484,0.1598,-1,0,21400856,2015-02-27
2.2,-2.2,3.2,-2,0.0504,0.0174,0.032,-0.0102,-0.0894,0.0092,-0.8,-2.2,21400857,2015-02-27
-1.8,11.2,3,4.6,0.0136,0.0514,-0.0566,0.0414,0.1344,0.0616,2,4.8,21400858,2015-02-27
16,2.2,1.2,4.4,0.0234,-0.0354,0.0234,-0.0108,0.0532,-0.1136,9.8,-4.8,21400859,2015-02-27
