home_w,home_l,away_w,away_l,top_players,eff,HG_7days,AG_7days,G_7days,back2back,missing_players,home_elo,month,Home_Last_10_Avg_PTS_home,Home_Last_10_Avg_FG_PCT_home,Home_Last_10_Avg_FT_PCT_home,Home_Last_10_Avg_FG3_PCT_home,Home_Last_10_Avg_AST_home,Home_Last_10_Avg_REB_home,Home_Last_10_Avg_PTS_away,Home_Last_10_Avg_FG_PCT_away,Home_Last_10_Avg_FT_PCT_away,Home_Last_10_Avg_REB_away,Home_Last_10_Avg_FG3_PCT_away,Home_Last_10_Avg_AST_away,home_team_wins
13,2,11,4,1,915.1666667,1,3,4,0,0,1721.574658,12,105.6,0.488,0.7884,0.3916,23.6,40.9,102,0.4586,0.7727,41.8,0.3609,20.6,0
9,1,9,7,1,815.7777778,0,4,4,0,1,1743.726544,12,106.4,0.4566,0.7568,0.3469,22.6,42.3,108.1,0.4626,0.7785,41.5,0.3534,21.6,1
5,11,3,9,1,546.25,3,1,4,0,0,1493.751796,12,96.4,0.4666,0.7511,0.3872,20.9,37.6,99.1,0.4522,0.8201,38.5,0.4232,20.3,1
9,4,6,7,1,694.8888889,2,1,3,0,2,1617.956165,12,107.1,0.4891,0.7752,0.3836,22.2,42.4,105,0.4748,0.7568,37.1,0.3647,20.2,0
10,2,5,11,1,863.6,0,4,4,0,0,1630.012813,12,110.4,0.4886,0.7647,0.378,23.8,41.9,103.8,0.4633,0.7561,42.9,0.3447,22.8,1
10,3,12,1,1,1055,2,1,3,0,0,1782.669556,12,111.1,0.4643,0.7323,0.3814,24.1,41.8,107.5,0.4779,0.7627,42.8,0.3405,21,1
3,9,3,12,0,525.4,1,2,3,0,0,1480.964464,12,106.4,0.4632,0.7819,0.3627,24.3,38.3,111.4,0.4983,0.8026,41.6,0.4078,28,0
6,7,5,8,0,545.7777778,3,0,3,0,0,1520.320343,12,103.7,0.4407,0.7588,0.3359,22.8,43,106.4,0.4609,0.7117,47.1,0.3418,21.6,0
11,4,9,4,1,907.7777778,2,1,3,0,1,1684.755365,12,105.5,0.4775,0.75,0.3636,24,40.8,106.3,0.4679,0.7853,43,0.3891,26.2,1
9,5,7,7,3,1037.727273,2,0,2,0,1,1603.046294,12,104.1,0.4617,0.7693,0.3329,23.2,43.2,105.7,0.4964,0.8022,39.5,0.4057,25.5,1
9,3,13,3,1,673,1,1,2,0,2,1852.555216,12,110,0.4666,0.7589,0.3995,26.3,41.3,111.4,0.487,0.7905,42.4,0.3883,28.2,1
10,4,6,7,1,860.125,3,0,3,0,0,1655.724088,12,110.6,0.4829,0.7668,0.397,23.6,43.8,104.9,0.4624,0.7792,41.7,0.3405,21.6,0
6,6,5,11,1,707.2222222,2,1,3,0,1,1493.890628,12,112.2,0.4796,0.7735,0.3755,24.1,44.5,108.2,0.4644,0.7946,43.1,0.3629,25.6,0
6,5,8,8,1,869.9,0,3,3,1,2,1650.035523,12,107.3,0.4617,0.7776,0.3428,23.8,46.8,102.2,0.4457,0.7473,40.1,0.3383,21.3,1
12,2,11,4,1,832.6,1,3,4,0,0,1718.114837,12,105,0.4747,0.7772,0.3881,23.4,42.5,100.5,0.4523,0.7628,42.1,0.3663,20.5,1
5,6,8,7,0,761.5714286,0,3,3,0,2,1626.959956,12,100.5,0.4622,0.7755,0.3764,21.8,41.1,102.6,0.4777,0.7495,38.6,0.3786,23.2,0
4,8,2,12,0,521.5555556,2,2,4,0,1,1519.604503,12,106.4,0.4538,0.7534,0.3673,25.5,43.7,103,0.4655,0.756,45.9,0.3463,22.6,1
7,7,7,7,2,1107.5,3,1,4,0,0,1588.041975,12,114.1,0.4826,0.7857,0.3674,25.5,41,116.3,0.4958,0.715,44.2,0.4293,27,1
4,11,5,9,0,613.625,2,1,3,1,0,1446.867637,12,108.2,0.4657,0.791,0.3397,23.3,42.8,107.8,0.4731,0.7557,44.3,0.3556,23.7,0
9,3,12,1,1,1008.909091,1,2,3,0,0,1780.36199,12,111.9,0.4652,0.721,0.3769,24.5,42,112.1,0.4843,0.7807,42.3,0.3692,22.3,1
10,4,9,4,1,931.3333333,2,1,3,0,0,1682.372205,12,105.1,0.4741,0.7504,0.3522,22.6,40.4,105.8,0.4731,0.7618,43.5,0.3825,26.2,1
8,4,6,8,1,675.8181818,2,1,3,0,0,1582.293671,12,102.1,0.452,0.7345,0.3885,24.4,44.2,102,0.4575,0.7619,41.3,0.3476,21.7,0
12,5,1,8,0,642.2222222,2,1,3,0,0,1547.223253,12,107.6,0.4893,0.775,0.3826,24,43.6,99.4,0.4518,0.7875,38.3,0.3085,22.5,1
5,7,5,8,0,545.7777778,2,0,2,0,0,1512.045056,12,104.5,0.436,0.7522,0.3459,22.6,42.9,108.4,0.472,0.6995,47.9,0.3653,22.7,1
5,10,2,10,0,698.5,0,3,3,0,0,1529.683958,12,104.5,0.474,0.8097,0.3605,23.5,46.1,97.4,0.4279,0.708,42.5,0.3625,22.2,1
9,4,7,7,3,1353.5,1,1,2,0,1,1616.396158,12,105.3,0.467,0.7789,0.3505,23.5,42.4,105.7,0.4969,0.7814,38.7,0.3958,25.1,0
4,7,4,11,0,737.8571429,1,2,3,0,0,1467.091975,12,101.1,0.4765,0.7364,0.3954,22.1,38.5,105.9,0.4983,0.7252,40.3,0.4079,23.9,1
3,8,2,12,0,490.3636364,2,2,4,0,1,1490.160797,12,106.6,0.4522,0.7656,0.3659,25.5,43.6,102.5,0.4629,0.7767,45.6,0.3451,21.9,1
8,3,12,1,1,1160.888889,0,2,2,0,1,1778.172636,12,110.2,0.4525,0.7384,0.3699,23.6,43.2,112.7,0.4793,0.8055,41.8,0.3614,21.9,1
5,10,3,8,1,547.6666667,3,1,4,0,0,1515.969043,12,98.7,0.4772,0.785,0.3689,22,40.3,98.4,0.45,0.7659,36.6,0.4052,21.2,0
9,3,3,10,2,847.7272727,1,2,3,0,0,1637.530538,12,104,0.4789,0.6986,0.3206,23.1,45.5,97.1,0.4193,0.7182,41,0.3525,20.1,0
8,3,13,3,1,674.5,0,3,3,0,0,1850.934963,12,109.7,0.4572,0.7516,0.3815,25.3,42.1,110.1,0.4863,0.7818,42.4,0.3956,29,1
5,7,4,8,1,903,2,0,2,0,0,1566.265537,12,107.4,0.4608,0.8289,0.3892,22.2,42.5,103.9,0.4804,0.7341,39.1,0.3751,25.1,1
4,6,4,11,0,708.1666667,0,2,2,0,0,1473.577344,12,102.6,0.4829,0.7626,0.3995,22.5,38.7,104.7,0.4917,0.7346,39.5,0.4253,23.1,0
8,3,6,8,1,738.3,1,2,3,0,0,1590.914658,12,103.7,0.47,0.7223,0.3809,25.3,43.4,102.9,0.4627,0.7541,40,0.3429,22.6,0
9,4,6,7,1,750.25,3,0,3,0,1,1649.691084,12,107.5,0.4724,0.7707,0.3921,23.3,43.3,105.3,0.4771,0.7854,41.2,0.3478,22.5,1
8,4,7,7,3,1353.5,1,2,3,0,0,1613.178498,12,107.4,0.4664,0.7799,0.356,23.8,43.1,106.7,0.4923,0.7882,39.2,0.3825,24.1,1
6,7,7,6,2,1034.888889,3,0,3,0,1,1585.671694,12,110.1,0.47,0.8125,0.3243,24.3,43.5,111.3,0.4749,0.7414,43.3,0.4002,25.6,1
11,5,1,8,0,642.2222222,2,2,4,1,0,1543.990157,12,107.2,0.4837,0.7886,0.3914,24.8,45.4,97.2,0.4412,0.7789,38.4,0.3108,22.3,1
4,7,4,8,1,986.1666667,1,2,3,0,1,1562.221648,12,107.9,0.4587,0.8207,0.3787,22.4,44.3,104,0.4739,0.7475,40.2,0.3631,24.7,1
5,6,5,8,0,561.2222222,2,1,3,0,1,1525.032644,12,107.4,0.4465,0.743,0.3659,23.7,42.2,109,0.4747,0.706,47.4,0.3819,23.3,0
8,5,1,10,2,918.375,3,0,3,1,0,1538.090698,12,106.8,0.436,0.7573,0.3371,21.5,46.5,104.5,0.4507,0.7937,44.4,0.3187,22.3,0
2,9,3,10,0,540.3333333,1,2,3,0,0,1480.475634,12,103.4,0.4629,0.8,0.349,25.2,41.3,105.8,0.4809,0.7203,41.3,0.3914,25.3,1
9,4,9,4,1,856.875,2,2,4,1,1,1679.479206,12,103.4,0.4703,0.7282,0.3472,22.3,40.5,107.6,0.4782,0.7559,43.8,0.3977,25.9,1
2,8,2,12,0,521.5555556,1,2,3,1,0,1485.97914,12,106.5,0.441,0.7811,0.3704,25,44.9,101.7,0.4539,0.7455,47,0.3465,21.6,1
8,4,6,6,1,694.8888889,3,1,4,1,1,1612.279279,12,103.8,0.4709,0.7685,0.3586,20.9,42.4,102,0.4756,0.7487,38.2,0.3618,19.5,1
5,9,3,8,1,591.75,2,2,4,1,1,1519.806865,12,97.8,0.4713,0.8045,0.3562,22,39.1,98.2,0.4507,0.7953,37.9,0.4099,20.5,0
4,10,5,8,0,600.3333333,1,3,4,0,0,1454.906276,12,110.2,0.4696,0.7898,0.3376,24.8,45.1,110,0.4709,0.7371,43.5,0.363,23.6,0
7,7,6,4,2,705.4444444,2,0,2,0,0,1615.881588,12,100.1,0.4423,0.7941,0.3473,19.8,44.9,102.3,0.4424,0.788,44.6,0.3752,17.3,0
8,4,1,10,2,890.5555556,2,1,3,0,1,1553.890406,12,108,0.4476,0.7772,0.3526,21.9,45,104.6,0.4541,0.7929,43,0.333,21.9,0
8,2,6,8,1,801.5555556,0,4,4,0,0,1594.210084,12,104.6,0.4725,0.7364,0.3901,25.5,43.6,102.7,0.4565,0.7568,39.8,0.3584,21.7,0
8,4,6,7,1,860.125,2,1,3,0,0,1644.692749,12,107.6,0.472,0.7749,0.4072,23.4,43.5,105.1,0.4755,0.7881,41.1,0.3596,22.2,1
6,5,5,10,1,780.6,2,2,4,0,1,1513.184017,12,113.7,0.4762,0.7641,0.3692,23.5,45.5,109.2,0.4582,0.7687,44,0.3685,24.9,0
5,8,3,8,1,587.375,2,2,4,0,0,1525.981386,12,95.4,0.4573,0.8055,0.3488,21.4,40.4,97.1,0.4482,0.7884,38.8,0.4099,20.5,0
7,4,6,6,1,694.8888889,2,1,3,0,1,1608.259711,12,102.8,0.474,0.7582,0.3617,21.3,42.7,101.3,0.4642,0.7511,39.1,0.3606,20,1
6,6,7,6,2,1051.25,2,2,4,0,1,1602.521822,12,113.8,0.4868,0.7992,0.34,26.1,44.8,111.1,0.4791,0.7371,41.6,0.3933,26.7,0
12,2,5,6,0,606.8,2,2,4,0,0,1712.687257,12,99.4,0.4558,0.8321,0.357,24.4,42.8,96.5,0.4494,0.7238,39.3,0.3604,21.2,1
7,5,6,5,0,704.5,2,1,3,0,0,1552.830745,12,108.9,0.45,0.7969,0.2816,23.7,51.3,105.8,0.4398,0.7667,43.1,0.3559,22.2,0
4,9,5,8,0,682.75,0,3,3,0,1,1462.03371,12,111.6,0.4729,0.7851,0.3352,25.2,45.8,111.3,0.4669,0.7295,44.1,0.3655,23.9,0
4,6,5,8,0,545.7777778,1,1,2,0,1,1517.36265,12,107.6,0.447,0.7422,0.3762,23.9,41.6,110.4,0.4812,0.7353,46.9,0.386,23,1
11,4,2,8,1,780.625,2,2,4,0,1,1677.350081,12,108.4,0.5013,0.7284,0.3841,23.3,43.5,98,0.4367,0.7981,39.3,0.3539,21,0
8,4,9,3,1,907.7777778,1,2,3,0,0,1682.834697,12,105.2,0.4731,0.751,0.3292,21.9,40.5,110.7,0.4783,0.7934,45.5,0.3986,26.5,1
7,4,6,7,1,770,1,2,3,0,0,1643.319376,12,109.1,0.4784,0.7722,0.3969,24.2,43.9,107.1,0.4791,0.8281,40.1,0.3711,23.3,1
5,5,5,10,1,844.8,2,2,4,0,0,1509.421425,12,111.2,0.4676,0.7626,0.3754,23.1,44.9,111.1,0.4632,0.7881,44.5,0.369,25.5,1
11,2,10,2,1,995.2,3,0,3,0,0,1741.164591,12,105.6,0.4753,0.8016,0.3678,23.3,41.4,104.3,0.4601,0.7504,41.9,0.3927,22,1
10,5,1,7,0,691.125,2,1,3,0,0,1541.089967,12,108.2,0.4836,0.8329,0.3766,24.5,45.7,96.7,0.4285,0.7794,39.7,0.3264,22,1
8,3,1,10,2,892.3636364,1,2,3,0,0,1559.718394,12,110,0.4602,0.7686,0.3441,22.3,44.2,106,0.4507,0.806,43.4,0.3305,21.8,0
6,4,6,6,1,773.6666667,1,2,3,0,0,1604.152169,12,103.4,0.4734,0.761,0.3798,21.4,42.2,101.6,0.4715,0.7701,38.2,0.3696,20.1,1
5,6,7,6,1,916.125,2,2,4,0,1,1595.509384,12,113.1,0.4838,0.8337,0.3383,26.4,43.1,112.2,0.4947,0.7594,41.3,0.3947,27.2,1
11,2,5,6,0,606.8,2,2,4,0,0,1708.090426,12,97.5,0.4477,0.8152,0.355,24.1,43.5,94.6,0.437,0.7355,40.9,0.3367,20.4,1
4,6,4,8,1,934.7142857,1,2,3,0,0,1571.998052,12,107.7,0.4582,0.8263,0.3849,21.7,43.4,103.6,0.4684,0.7456,40.7,0.3482,24.5,0
8,1,6,6,1,878,2,0,2,0,0,1735.079673,12,107,0.4626,0.8095,0.3394,24.4,42,106.7,0.4708,0.7884,40.7,0.4181,22.6,1
8,3,2,9,2,1106.555556,2,1,3,0,0,1635.024613,12,104.7,0.473,0.7482,0.3429,22.5,44.2,95.9,0.4194,0.761,39.4,0.3614,20.5,1
7,6,6,4,2,755.8181818,2,0,2,0,0,1633.56916,12,100.8,0.445,0.7871,0.3548,20.1,44.9,101.1,0.442,0.8094,44.3,0.3691,17.2,0
7,3,1,10,2,1079,0,2,2,0,0,1553.92018,12,108.6,0.4554,0.7701,0.3555,22.1,43.9,105.3,0.4456,0.7779,44.1,0.3265,21.4,1
6,4,6,7,1,770,1,2,3,0,0,1636.647581,12,107.1,0.4695,0.7541,0.391,23.2,43.6,109.2,0.4829,0.8426,40.5,0.3812,23.1,1
7,4,6,5,0,699.875,3,1,4,0,1,1578.256205,12,109.3,0.451,0.7625,0.2958,23,50,105.2,0.4408,0.7637,43.6,0.3323,22.4,0
2,8,3,9,0,525.4,1,1,2,0,0,1507.999772,12,105.3,0.4879,0.7988,0.3662,27,40.3,104.1,0.4767,0.7181,38,0.3986,24.3,0
10,2,10,2,1,926.5714286,3,0,3,0,0,1737.238459,12,104.7,0.4645,0.7852,0.3623,23.4,41.2,105.2,0.4605,0.7444,44,0.3831,21.8,1
2,7,1,11,0,455.9,2,1,3,0,0,1483.933507,12,109.3,0.453,0.8024,0.3767,25.9,44.8,99.3,0.4347,0.7449,44.9,0.3574,20.8,0
4,8,3,7,1,591.75,1,2,3,0,1,1527.862335,12,98.3,0.4579,0.7932,0.3354,22.2,40,101,0.4618,0.7876,40,0.4358,22.4,1
5,5,7,6,1,794.4,1,2,3,0,1,1601.423322,12,112.2,0.489,0.8384,0.3367,26.2,42.2,110.2,0.489,0.7779,40.9,0.3934,26.1,0
4,10,2,7,0,698.5,2,1,3,0,0,1524.07431,12,102.1,0.456,0.8305,0.3563,22.9,44.8,97.1,0.4252,0.7013,43.6,0.3344,21.3,1
10,2,5,6,0,606.8,2,2,4,1,0,1705.8357,12,97,0.4457,0.7985,0.3392,22.9,42.4,95,0.4401,0.7508,41.4,0.3302,20.7,1
10,4,2,7,1,780.625,2,1,3,0,1,1663.963967,12,107.2,0.4875,0.7563,0.3927,22.7,41.3,102.7,0.46,0.8244,40.4,0.3992,22.4,1
10,4,1,6,0,541.2222222,2,0,2,0,0,1559.169556,12,108.6,0.4793,0.8202,0.3774,24.7,45.7,96,0.4167,0.7862,40.2,0.3463,21.5,0
5,5,6,6,0,713.8888889,1,3,4,0,1,1611.989087,12,101,0.4586,0.7781,0.3881,21.6,45.2,100.6,0.45,0.7842,41,0.3664,22.1,0
7,4,6,6,3,1353.5,2,2,4,0,1,1604.051402,12,104.2,0.4649,0.7658,0.3591,23.9,42.5,105.3,0.4776,0.7837,40.5,0.3826,24.6,1
7,3,2,9,2,998.2,1,1,2,0,0,1629.813926,12,107.7,0.4818,0.7731,0.3579,22.7,43.5,98.3,0.425,0.7571,40.1,0.3728,20.4,1
6,6,2,8,0,790.5555556,1,2,3,1,0,1491.275011,12,111.4,0.4601,0.7408,0.3216,23.5,46.2,107.4,0.4535,0.6799,47.4,0.3631,23.4,0
9,2,10,2,1,926.5714286,2,1,3,0,0,1736.250029,12,102.6,0.4522,0.7858,0.3556,22.6,42.7,103.5,0.4594,0.7587,42.9,0.3956,21.2,1
3,10,2,7,0,648.1111111,2,1,3,0,0,1505.03662,12,101.7,0.4528,0.8298,0.34,22.6,43.6,100,0.4335,0.7146,45.1,0.3458,21.5,1
4,5,4,8,0,618.9090909,0,3,3,0,0,1510.744725,12,109.5,0.4592,0.7492,0.3784,23.1,42.7,108.7,0.4745,0.7095,46,0.3693,22.1,0
7,4,8,3,1,907.7777778,1,2,3,0,0,1668.055799,12,105,0.4612,0.7354,0.3183,21.4,42.2,109.8,0.4582,0.7783,47.4,0.3803,25.1,1
6,4,6,5,0,699.875,3,1,4,0,0,1572.846082,12,112,0.4688,0.7712,0.312,23.4,49.2,106.3,0.444,0.7524,43.8,0.3462,23.4,1
5,4,6,5,1,803.7777778,0,3,3,0,0,1605.770739,12,99.9,0.4527,0.7743,0.3598,20.8,42.6,99.6,0.4665,0.7016,41.6,0.336,21.2,1
9,2,3,7,0,676.6,1,1,2,0,0,1623.351085,12,114.3,0.5145,0.7601,0.3914,26.9,44.9,99.4,0.4485,0.6937,38.8,0.3514,20.6,1
7,5,6,4,2,755.8181818,1,2,3,0,0,1647.360629,12,99.1,0.4523,0.776,0.3567,20.3,44.8,97,0.4254,0.8241,43,0.3488,16.3,0
5,4,4,9,1,791.4,1,3,4,0,0,1510.649323,12,113,0.4817,0.7524,0.4133,25.8,45.8,108,0.4476,0.7751,43.3,0.371,23.5,0
5,5,6,5,0,697.3636364,1,2,3,0,0,1648.560018,12,103.3,0.4531,0.7918,0.2978,21.5,45.9,100.6,0.4418,0.7306,41.1,0.4134,19.9,1
7,1,6,6,1,878,1,2,3,0,0,1732.050314,12,107.2,0.459,0.8124,0.3462,24.2,42.1,107,0.4804,0.7791,39.9,0.4292,23.6,1
4,5,6,6,0,796.375,0,4,4,0,1,1608.272892,12,97.9,0.4436,0.8026,0.3719,20.3,45.3,99,0.4409,0.7715,41.8,0.3814,21,1
2,6,1,11,0,482.875,2,2,4,1,0,1490.153628,12,112,0.4663,0.8145,0.4073,26.2,45.4,98,0.4283,0.7278,43.4,0.3502,20.1,0
4,7,3,6,1,516.8,1,2,3,0,0,1541.455185,12,99.6,0.4504,0.7941,0.3235,20.8,41.9,99.8,0.4623,0.7949,39.6,0.4054,21.4,0
6,3,2,9,2,971.4,1,2,3,0,0,1625.925361,12,106.8,0.4762,0.7549,0.3604,22.6,43.8,97,0.4159,0.7261,41.9,0.3595,19.4,1
9,4,2,7,0,689.5,2,1,3,1,0,1660.224139,12,107.2,0.4863,0.7683,0.3906,22.1,41.1,102.5,0.4578,0.8388,40.3,0.3796,20.9,1
15,25,13,28,0,784.4444444,2,1,3,0,0,1441.183843,4,116.3,0.4978,0.7729,0.419,27.9,45.2,106,0.4417,0.8037,43.7,0.3112,23.3,1
31,9,20,21,0,548.2727273,1,3,4,0,0,1651.150795,4,113.7,0.477,0.7111,0.3596,26.6,44.9,110.5,0.4672,0.8193,44.8,0.3575,25.3,0
29,11,23,18,2,767.6666667,2,2,4,0,0,1675.772477,4,110.4,0.4554,0.8103,0.3428,26.1,43,111.3,0.4586,0.8087,43.9,0.3387,23.9,1
18,22,12,29,1,678.8,2,1,3,0,1,1466.87816,4,100.2,0.4499,0.792,0.3467,21.8,43.9,99.6,0.4629,0.7791,40.5,0.3268,20.9,1
22,18,18,23,1,595.5,1,3,4,0,1,1655.752003,4,100.9,0.4415,0.7605,0.3311,21.6,42.6,105.8,0.4638,0.801,42.1,0.3507,19.6,1
24,16,16,25,1,827.7272727,1,2,3,0,0,1603.534647,4,105.2,0.4533,0.7786,0.367,25.5,44.2,100.9,0.4511,0.7619,46,0.3594,22.9,1
24,16,19,22,0,590.3333333,3,0,3,0,0,1593.309758,4,99.7,0.4796,0.7832,0.4101,21.7,40.1,94.7,0.428,0.7027,41.9,0.3485,20.3,0
29,11,25,16,1,1020,2,2,4,0,0,1695.76442,4,117.2,0.4689,0.7905,0.3289,25.5,47,112.2,0.4522,0.7806,44.5,0.3104,25.1,1
28,12,19,22,1,867.9,0,4,4,1,0,1646.413021,4,106.3,0.4705,0.8174,0.3516,23.1,42.9,103.1,0.4283,0.7432,46.2,0.3041,19.4,0
28,12,13,28,1,901.3333333,1,2,3,0,1,1613.061824,4,112.9,0.4706,0.8026,0.4206,21.9,43.2,108.7,0.4735,0.8385,42,0.3751,23.1,1
28,12,22,19,0,791.1666667,1,2,3,0,0,1707.387884,4,103.6,0.4842,0.74,0.4042,20.9,42.9,99,0.452,0.7794,39.9,0.3581,19.6,1
28,12,22,19,2,869.4545455,2,1,3,0,0,1727.890611,4,110.1,0.4879,0.7488,0.353,22.9,41.9,106.8,0.4681,0.7111,43.5,0.3601,22.2,1
35,5,31,10,2,1028,2,1,3,0,2,1868.295318,4,112.4,0.4801,0.8054,0.3555,28.9,43.8,106.3,0.4654,0.7544,41.1,0.3467,26,1
25,15,16,25,0,500.1666667,3,0,3,0,1,1666.832288,4,108.3,0.4737,0.7911,0.4143,20.2,42.7,101.2,0.4455,0.8023,42.5,0.2958,18.3,0
22,18,20,20,1,783.7272727,2,1,3,0,0,1569.821029,4,102.9,0.4308,0.7855,0.303,24.6,46.4,103.5,0.4232,0.7976,46,0.3562,24.4,1
20,20,11,29,1,1004,0,4,4,0,1,1566.245591,4,115.8,0.5114,0.7873,0.4432,26.5,39.3,109.7,0.4785,0.8616,38.8,0.331,22.7,0
21,19,11,29,0,751.8333333,1,3,4,0,2,1517.425158,4,102.2,0.466,0.7895,0.3762,23.4,41.5,99.9,0.4435,0.7832,42.8,0.3595,21.6,0
16,24,9,31,0,572.875,2,1,3,0,0,1450.46042,4,107.3,0.4762,0.7506,0.3703,23.1,41.6,108.4,0.4839,0.7899,43.1,0.3605,25.5,1
16,24,15,25,0,576.6666667,2,1,3,0,0,1480.763265,4,104,0.4626,0.7699,0.3064,22.4,41,104.4,0.4764,0.7698,42.1,0.3985,23.4,1
17,23,11,29,0,470.6666667,3,0,3,0,3,1443.453056,4,105.4,0.4421,0.7524,0.3192,24.5,45.3,105.6,0.4681,0.8175,43.4,0.3481,23.3,0
28,11,23,18,2,870.5,1,2,3,0,0,1673.324198,4,110,0.4533,0.796,0.3363,24.9,43.2,111,0.4656,0.7959,42.9,0.3358,24.5,1
21,18,18,23,1,665.1428571,0,3,3,0,1,1651.976761,4,99.7,0.439,0.7638,0.3354,20.5,42.9,103.4,0.4583,0.787,41.5,0.3357,19.1,1
23,16,16,25,0,748.2727273,0,3,3,0,0,1593.374701,4,105.2,0.4489,0.7652,0.3556,24,43.8,105.4,0.4633,0.7684,46.2,0.3787,23.6,1
22,18,19,21,2,788.1,0,3,3,0,0,1598.361725,4,100.9,0.4482,0.7834,0.32,23.7,40.4,101.5,0.4871,0.7607,41,0.3597,24.4,1
24,16,13,27,1,810.4,1,2,3,1,0,1547.751488,4,103.4,0.4745,0.7047,0.3768,25.5,44.2,98.6,0.4324,0.725,46.8,0.3022,21.1,0
24,15,16,25,0,568.6666667,2,2,4,0,2,1662.767476,4,109.4,0.4809,0.7768,0.4223,19.9,43.5,100.9,0.4406,0.8223,41.8,0.2804,18.9,1
27,12,22,19,2,869.4545455,1,1,2,0,0,1713.934548,4,109,0.4868,0.7417,0.3468,22.5,41.3,107.7,0.4737,0.7125,44.2,0.3626,22.3,1
35,4,31,10,3,1047,2,1,3,0,2,1885.410985,4,111.2,0.4672,0.8181,0.3519,28.8,43.5,107,0.4759,0.769,40.8,0.3529,26.5,0
18,21,12,29,0,462.75,3,1,4,0,2,1475.137037,4,101.3,0.4504,0.7642,0.3396,20.9,45.1,98.7,0.4585,0.781,40,0.3374,20.8,0
21,18,20,20,1,830.3333333,1,2,3,0,0,1565.882872,4,100.8,0.434,0.7721,0.314,24.3,45.2,100,0.4213,0.7576,45.2,0.3473,24.2,1
22,18,16,23,0,970.3333333,1,3,4,0,0,1624.928226,4,117.8,0.485,0.7974,0.4039,24.9,43.8,116.4,0.4867,0.8161,46.1,0.3193,25.6,0
14,26,9,31,0,507.1428571,3,0,3,0,0,1432.707186,4,117.8,0.4597,0.7778,0.336,23.7,49.7,109.5,0.4549,0.7142,44.2,0.3326,20.1,1
16,23,15,25,0,576.6666667,1,1,2,0,0,1485.920428,4,103,0.462,0.7644,0.3167,22.9,41.7,101.1,0.4695,0.7592,42,0.4266,23.7,0
24,15,19,22,0,480.7777778,2,2,4,0,0,1614.890663,4,100.2,0.4714,0.7982,0.3982,21,42.2,92.6,0.4209,0.7031,41.4,0.3242,19.9,0
15,24,9,31,0,608.1111111,2,1,3,0,0,1446.045699,4,108.3,0.479,0.7495,0.374,22.8,41.6,110,0.4868,0.7875,43.4,0.3766,24.7,1
12,28,7,32,1,549.1111111,2,2,4,0,0,1474.794616,4,108.1,0.4392,0.7507,0.3098,23.7,49.3,104.5,0.4546,0.7526,44.9,0.3171,21.8,1
22,18,14,25,1,796,1,2,3,0,1,1588.016031,4,108.6,0.469,0.8202,0.3764,24.4,39.1,109.5,0.5005,0.7833,40.8,0.4089,25.1,0
15,24,13,27,0,682.9,1,2,3,0,0,1463.356644,4,114.4,0.476,0.7786,0.3578,25.4,46.9,107.6,0.4299,0.8324,45.1,0.2996,22.7,0
17,22,11,29,0,470.6666667,2,1,3,0,3,1451.26459,4,108.4,0.4442,0.748,0.3108,24.1,46.1,107.5,0.462,0.8392,44.4,0.3524,24.1,0
30,10,18,21,1,855.1111111,1,2,3,0,0,1692.744826,4,115.4,0.4854,0.7884,0.3834,24.8,44,110,0.4814,0.7622,40.4,0.3265,21.6,0
31,9,30,9,3,835.6363636,3,1,4,1,0,1783.72294,4,98,0.4501,0.77,0.3834,24.1,43.3,96.8,0.4483,0.7333,42.7,0.3481,23.7,0
23,15,16,25,1,780,2,2,4,0,1,1651.687176,4,108.3,0.4824,0.7508,0.398,19.9,43.7,101.6,0.4431,0.8306,42,0.2926,18.6,1
34,4,31,10,2,948.1818182,2,1,3,0,1,1882.998797,4,108.4,0.4587,0.7791,0.3406,26.9,42.2,108,0.4753,0.782,42,0.3746,26.9,1
31,8,20,19,1,839.5454545,3,1,4,0,0,1684.545968,4,113.8,0.4827,0.7437,0.3785,26,44.6,109.5,0.4802,0.8076,42.6,0.3456,23.4,0
27,13,21,18,2,925.2222222,2,2,4,0,0,1669.711839,4,107.9,0.4755,0.7581,0.3973,21.6,44.2,102.8,0.4528,0.8105,39.3,0.3308,20.5,1
23,15,19,22,0,642.75,2,2,4,0,0,1610.566039,4,100.5,0.4628,0.802,0.3859,21,41.9,93.4,0.4217,0.7524,41.5,0.3349,19.7,1
29,10,24,15,1,932,1,2,3,0,0,1720.603646,4,116.8,0.4736,0.7667,0.3423,25.9,46.8,112.2,0.4517,0.7848,45,0.3061,23.9,0
21,18,11,28,0,772.625,0,4,4,0,0,1536.319951,4,100,0.4468,0.7991,0.3776,22.2,40.8,100.9,0.4685,0.813,40.5,0.3751,22.1,0
21,18,16,23,0,883.875,0,4,4,0,0,1616.564099,4,116.1,0.4726,0.7888,0.3956,24.6,43.3,116.7,0.485,0.8269,47.6,0.3271,25.7,1
27,12,21,18,0,846.1111111,2,1,3,0,0,1698.280009,4,100.9,0.4678,0.7388,0.383,19.9,44.1,95.5,0.4436,0.7471,41.4,0.3214,17.9,1
13,26,9,31,0,582,2,1,3,0,0,1405.02278,4,117,0.4514,0.7606,0.3396,24.7,51.5,109.1,0.4533,0.7048,44.1,0.3366,20.4,1
