home_w_visitor,home_l_visitor,away_w_visitor,away_l_visitor,top_players_visitor,eff_visitor,HG_7days_VISITOR,AG_7days_VISITOR,G_7days_VISITOR,back2back_visitor,missing_players_visitor,visitor_elo,month,Away_Last_10_Avg_PTS_home,Away_Last_10_Avg_FG_PCT_home,Away_Last_10_Avg_FT_PCT_home,Away_Last_10_Avg_FG3_PCT_home,Away_Last_10_Avg_AST_home,Away_Last_10_Avg_REB_home,Away_Last_10_Avg_PTS_away,Away_Last_10_Avg_FG_PCT_away,Away_Last_10_Avg_FT_PCT_away,Away_Last_10_Avg_REB_away,Away_Last_10_Avg_FG3_PCT_away,Away_Last_10_Avg_AST_away,home_team_wins
12,14,9,20,0,688.5,0,2,2,0,4,1408.506024,2,106.9,0.4765,0.7748,0.3938,25.7,43.6,96.2,0.4579,0.7664,36.9,0.3504,19.1,1
11,15,5,21,1,902.6666667,1,1,2,0,1,1332.255571,2,102.9,0.4599,0.7855,0.3561,23.2,39.2,97,0.4684,0.7759,40.1,0.3432,21.2,0
19,9,8,16,1,950,1,0,1,0,0,1503.931712,2,102,0.4666,0.8016,0.3357,19.1,41.4,93.9,0.4419,0.7478,40.3,0.3329,18.7,0
18,7,12,16,1,784.5555556,1,1,2,0,1,1550.5345,2,91.8,0.4559,0.8007,0.297,24.4,38.7,86.1,0.4323,0.7401,38.3,0.3206,20.2,0
22,3,19,9,1,931.9,1,0,1,0,0,1679.773924,2,92.6,0.4373,0.6866,0.3694,18.1,42.8,90.7,0.4545,0.7187,41.1,0.3324,18.3,0
18,11,11,15,1,993.8571429,1,0,1,0,3,1518.086863,2,107.3,0.4845,0.7794,0.3403,25.6,41.6,101.2,0.4605,0.7845,39.5,0.3724,24.9,0
25,2,19,7,1,943.7777778,2,0,2,1,0,1712.339481,2,90.2,0.4495,0.717,0.3151,21.2,42.1,85.4,0.4378,0.7366,39.6,0.2785,21,0
17,11,9,16,2,734.1111111,1,0,1,0,1,1461.670259,2,97.9,0.4505,0.782,0.2943,21.1,44.8,96.6,0.4541,0.7347,38.8,0.2753,23.1,0
15,14,9,15,0,800.375,0,1,1,0,1,1479.504134,2,102.4,0.4593,0.7888,0.3447,20.9,44,94.4,0.4298,0.7098,40.8,0.2648,21,1
16,12,5,21,1,845.7142857,0,2,2,0,0,1463.489904,2,101.1,0.4676,0.7987,0.3286,20.3,40.2,96.1,0.4619,0.784,37.5,0.3505,18.5,0
15,10,13,16,1,570.2222222,2,0,2,1,0,1526.975736,2,101.1,0.476,0.7022,0.4416,23.4,41.5,91.6,0.42,0.7165,40.8,0.3362,19.5,1
18,8,9,15,0,647.125,1,0,1,0,0,1548.51246,2,94.8,0.4526,0.6884,0.3898,22.2,49.3,81,0.3674,0.7166,41.9,0.2972,14.9,1
17,8,13,15,0,854.625,1,0,1,0,0,1546.480455,2,91.3,0.4399,0.7942,0.2671,19.8,42.9,86.8,0.4148,0.6969,41.3,0.2973,18.6,1
18,11,7,18,1,782,1,0,1,0,0,1527.7346,2,99.3,0.4633,0.8069,0.349,20.4,41.7,87.2,0.3885,0.7663,42.5,0.2263,18,1
10,18,4,23,0,693,1,1,2,1,0,1310.468748,2,96.3,0.4471,0.725,0.3629,22.7,40.7,95.6,0.4499,0.7328,42,0.3069,23.2,0
13,13,12,15,0,774.375,1,0,1,1,0,1432.737972,2,92.9,0.428,0.7699,0.364,18.6,41.6,89.5,0.4268,0.7393,37.9,0.3596,17.4,0
20,7,12,14,3,966.2222222,1,1,2,1,0,1557.611057,2,97.4,0.464,0.7515,0.3015,21.4,43,92.1,0.4335,0.6677,39,0.3822,18.5,1
12,14,8,20,1,792.375,0,2,2,1,0,1400.403962,2,107.1,0.4753,0.775,0.3886,24.7,45.1,95.5,0.4449,0.7497,37.4,0.3283,18.5,0
13,13,6,20,1,495.5,1,1,2,1,2,1387.451205,2,96.5,0.4586,0.7494,0.3226,18.4,40.7,93.5,0.4655,0.7173,38.5,0.4111,18.9,1
19,6,14,14,2,892.0909091,0,1,1,0,0,1625.908306,2,103.7,0.4905,0.7216,0.3632,21.3,40.3,94.6,0.4508,0.732,36.7,0.3684,20,0
17,9,13,13,1,839,0,2,2,1,0,1517.680817,2,92.7,0.4126,0.8037,0.1945,19.2,42,97.5,0.4771,0.7702,42.5,0.3822,21.2,1
17,10,10,16,0,918.1428571,1,1,2,1,0,1430.560783,2,92.3,0.4478,0.7822,0.3,24.4,42.5,85.9,0.4157,0.7566,38,0.3403,18.4,1
16,12,5,20,1,791.1666667,1,1,2,1,2,1465.811288,2,99.1,0.4636,0.774,0.3694,20.5,39.9,94.6,0.4615,0.784,37.5,0.3435,18.8,1
19,8,10,15,0,540.8888889,1,0,1,0,0,1515.510959,2,99.8,0.4795,0.772,0.329,21.8,41.9,94.8,0.4463,0.7408,38.7,0.4176,16.6,1
17,9,13,12,1,839,1,1,2,0,0,1518.903369,2,95.2,0.4245,0.8007,0.237,20.4,40.7,99.8,0.4851,0.7924,41.6,0.4029,22,1
15,12,8,17,1,769.5555556,1,0,1,0,0,1455.581383,2,96,0.4536,0.7978,0.3324,21.6,42.8,90.5,0.4423,0.7598,37.4,0.3459,16,1
13,13,6,19,2,678,1,1,2,0,0,1391.105552,2,94.1,0.4498,0.7577,0.3082,17.9,40.9,93.2,0.4611,0.7097,38.8,0.3722,18.8,1
11,14,5,20,1,902.6666667,0,1,1,0,0,1341.314188,2,104,0.4618,0.8081,0.3509,21.6,41.3,97.8,0.4568,0.7709,40.2,0.336,20.3,1
17,7,11,16,1,845.1111111,0,2,2,0,0,1542.666743,2,94.1,0.4682,0.7989,0.3303,25.1,39.9,86.7,0.4171,0.7636,38.7,0.2984,20.1,0
10,16,10,17,1,749.7142857,0,1,1,0,0,1447.187337,2,106.3,0.4902,0.747,0.3856,20.6,41.1,101.5,0.4809,0.7488,36.7,0.3897,20.7,1
12,14,8,19,1,747.5,0,2,2,0,0,1403.489323,2,107.9,0.4794,0.8068,0.3862,24.2,43,99.3,0.4611,0.7392,37.8,0.3506,19.5,1
10,18,4,22,0,466.5555556,1,0,1,0,0,1313.87708,2,97,0.4464,0.7254,0.3781,21.5,40.4,96.9,0.4564,0.732,41.5,0.325,22.8,1
16,12,4,20,1,845.7142857,1,0,1,0,1,1442.045747,2,99.2,0.4719,0.7767,0.3814,20.8,41.8,91.7,0.4341,0.7865,36.9,0.3018,18.6,0
15,14,9,14,0,741.4444444,1,0,1,0,1,1490.8964,2,102,0.4536,0.7649,0.3302,21,45,95,0.4387,0.7001,40.3,0.2734,21.5,1
12,13,6,20,0,451,0,1,1,0,0,1368.671049,2,100,0.4683,0.6988,0.3695,20.7,45.1,88.4,0.4293,0.7118,37.5,0.3502,18.9,1
16,11,9,15,2,754,1,1,2,1,0,1464.821054,2,95.2,0.4336,0.7751,0.3026,19.9,44.5,97,0.4676,0.7206,38.9,0.3535,23.7,1
8,16,14,14,2,911.3333333,2,1,3,0,0,1523.19775,2,90.4,0.4214,0.7614,0.334,18.9,41.8,90.7,0.4342,0.666,42.4,0.3602,20.9,1
21,3,19,8,1,896.1,0,4,4,0,0,1685.130568,2,89.2,0.432,0.7252,0.3103,17.2,42,88.9,0.4521,0.7105,39.8,0.3494,17.8,1
19,6,13,14,2,984.1,2,1,3,1,0,1619.651811,2,103.5,0.4944,0.6952,0.3696,21.3,41.4,94.3,0.4418,0.7582,37,0.375,19.8,0
17,9,10,15,0,908.5,3,1,4,1,0,1441.504121,2,94.1,0.4626,0.7565,0.352,25.3,42,85.9,0.4145,0.7383,38.7,0.3218,18.7,1
19,7,11,14,3,966.2222222,2,2,4,0,0,1547.61433,2,96.4,0.4567,0.7331,0.311,21.1,44,92.5,0.4382,0.6816,38.7,0.3739,18.6,0
10,16,10,16,1,636,2,2,4,0,0,1452.623981,2,105.3,0.4766,0.7398,0.385,20.5,40.7,102.3,0.4866,0.7427,37.3,0.4122,22.1,1
17,7,10,16,1,835.25,3,1,4,1,0,1540.248433,2,93.5,0.4731,0.7815,0.3348,25,40.1,85.5,0.4172,0.7538,37.4,0.3096,19.7,0
17,11,7,17,1,816,2,2,4,1,0,1521.11097,2,101.5,0.4546,0.8036,0.3509,20.5,42,91.4,0.3999,0.7716,42.3,0.2649,17.9,1
12,13,6,19,0,451,0,4,4,0,0,1373.476205,2,98.6,0.4746,0.6954,0.3981,20.5,43.6,88.1,0.4297,0.7043,37.2,0.3448,19.6,1
12,14,8,18,1,697.8888889,2,2,4,1,0,1409.236085,2,109,0.4879,0.7989,0.3883,24,42.9,100.5,0.4608,0.7352,38.4,0.3492,19.2,1
18,9,8,15,1,866.7777778,3,1,4,0,0,1499.301208,2,102.4,0.4576,0.8019,0.3463,19,42.5,94,0.435,0.7286,40.9,0.3326,18.7,1
19,8,14,9,3,837.1111111,2,0,2,0,0,1649.036227,2,106,0.4685,0.7841,0.3784,20.6,43.5,106,0.4854,0.77,39.8,0.4202,22.1,0
11,14,4,20,1,902.6666667,0,2,2,0,0,1327.267579,2,102.7,0.4625,0.8252,0.355,20.6,42.7,97,0.4484,0.7583,40.2,0.3403,19.7,0
17,9,13,11,1,905.5,3,1,4,1,1,1525.596534,2,97.6,0.4395,0.8224,0.2599,21.6,39.9,99.6,0.4844,0.7869,40.1,0.4123,21.8,1
13,12,6,18,2,711.1,1,2,3,0,0,1400.218121,2,94.6,0.4422,0.7607,0.3111,17.5,40.5,94.2,0.4683,0.7193,39.1,0.3955,19.1,1
17,7,10,15,1,743.9090909,3,0,3,0,0,1544.116789,2,94,0.4825,0.7833,0.3416,25.1,40.3,86.1,0.4148,0.7486,36.6,0.3115,19.7,1
12,14,8,17,1,634.9,2,1,3,0,1,1417.607151,2,108.1,0.4814,0.8043,0.3812,22.4,43.3,101.8,0.4533,0.7471,39.7,0.3352,19.5,1
17,11,6,17,1,830,3,1,4,0,1,1512.310247,2,101.6,0.4577,0.8137,0.3651,20.6,43.1,91.5,0.3981,0.7748,41.5,0.259,17.7,0
8,16,13,14,2,887.4,3,0,3,0,0,1484.621231,2,89.9,0.4173,0.7392,0.3373,18.9,42.3,87.5,0.4255,0.6609,42.3,0.3493,19.6,0
21,3,19,7,1,854.5454545,0,3,3,1,0,1701.474215,2,87.6,0.4248,0.7361,0.2977,17.7,42.3,89.1,0.4468,0.7249,40.2,0.3289,17.9,1
12,13,5,19,0,451,0,3,3,1,0,1362.107564,2,99.7,0.4855,0.6842,0.3931,21.1,43.3,88.7,0.4328,0.7211,37.2,0.3131,18.7,0
18,9,8,14,1,950,4,0,4,1,0,1501.922505,2,101.4,0.4581,0.7673,0.3527,19.3,42.4,93.3,0.4289,0.7124,40.9,0.3357,19.3,1
10,16,9,16,1,710.125,2,1,3,1,0,1443.417769,2,106.6,0.4705,0.7467,0.3814,20.2,41.2,102.6,0.4807,0.7559,38.1,0.3697,22.3,0
10,15,4,21,0,602.125,1,3,4,1,1,1321.127303,2,97.7,0.4317,0.8009,0.3599,19.6,40.6,93.5,0.4535,0.7512,40.4,0.4027,17.9,1
13,12,12,14,0,697.3333333,1,2,3,0,1,1460.410045,2,93.5,0.4425,0.785,0.373,19.5,42.6,89.5,0.4142,0.7295,38.3,0.334,17.7,1
15,8,12,15,0,670.5555556,0,4,4,0,2,1532.547216,2,94.4,0.4546,0.806,0.3208,20.6,40.9,89.2,0.4276,0.7232,38.9,0.3278,17.9,0
15,11,9,14,2,754,1,1,2,0,0,1462.315158,2,93.5,0.4428,0.7386,0.2821,19.6,44.8,96.2,0.466,0.7391,37.4,0.398,22.6,1
21,3,18,7,1,949.6,0,2,2,0,0,1696.433834,2,88.2,0.4277,0.7247,0.2838,16.7,41.7,90,0.4525,0.7099,40.1,0.34,18,0
22,2,19,6,1,924.5,1,2,3,0,0,1710.202891,2,92.6,0.4588,0.7262,0.3671,21.9,42.2,88.3,0.4347,0.7634,38.2,0.2685,19.7,1
12,13,5,18,0,432.4444444,0,2,2,0,0,1374.095335,2,97.2,0.4677,0.704,0.3905,20.6,43.6,90.1,0.434,0.7254,38.5,0.3208,17.9,1
13,12,6,17,2,770.6666667,1,2,3,0,0,1405.307905,2,95.5,0.4469,0.7495,0.2897,16.8,42.5,95,0.4644,0.6903,39.8,0.4188,20.2,1
16,9,10,14,0,597.875,2,1,3,1,1,1438.715113,2,92.7,0.4478,0.7407,0.3639,23.6,42.9,88.8,0.4141,0.7582,41.2,0.3344,19.2,1
10,15,4,20,0,650.625,2,2,4,0,0,1323.697704,2,98.9,0.4348,0.793,0.3514,20.4,42.4,95.8,0.4556,0.7554,40.7,0.3949,18.3,1
11,14,4,19,1,847.8571429,1,1,2,0,0,1332.642721,2,102.2,0.4657,0.8126,0.36,20.1,41.6,98,0.4579,0.7476,40.3,0.327,19.6,1
17,10,10,15,1,916.6666667,2,1,3,0,0,1517.681505,2,104.8,0.4831,0.7606,0.332,24.3,39.4,99.5,0.4717,0.7719,38.3,0.33,23,0
10,13,11,15,0,735.1,0,3,3,0,1,1499.054082,2,100.8,0.4283,0.794,0.3763,21.5,42.1,97,0.418,0.755,46,0.3389,19,0
14,13,8,14,0,753.375,2,2,4,1,2,1474.752826,2,105.4,0.465,0.7163,0.3696,21.4,45.8,99.2,0.4369,0.7478,41,0.3095,21.1,0
17,8,9,15,0,554.6666667,3,1,4,1,0,1498.244967,2,96.2,0.4641,0.783,0.3241,19.7,39.9,93.7,0.4335,0.7393,40.3,0.3712,18.4,0
10,16,4,21,0,410.2857143,3,0,3,1,2,1330.790062,2,98.5,0.4567,0.7051,0.375,23.1,41.7,93.5,0.4526,0.7253,40.3,0.3409,20.8,1
13,12,12,13,0,697.3333333,1,2,3,1,1,1468.799799,2,92.3,0.4399,0.7858,0.343,18.7,41.9,91.5,0.4219,0.7564,38.3,0.3295,17.2,1
15,8,11,15,0,727.4444444,0,4,4,1,0,1526.940592,2,93.9,0.4605,0.7841,0.3179,20.5,41.6,87.4,0.4192,0.7111,38.1,0.3164,17.7,0
18,6,11,13,3,966.2222222,2,1,3,0,0,1557.064272,2,95.3,0.4611,0.7246,0.3205,21.3,44.1,91.5,0.4208,0.6854,40.8,0.3395,17.6,1
22,2,18,6,1,960.6666667,1,3,4,0,0,1705.538357,2,93.6,0.455,0.7498,0.3671,22.8,41.3,90.6,0.4436,0.7884,38.9,0.283,19.8,0
12,13,5,17,0,432.4444444,1,2,3,0,0,1386.570342,2,95.3,0.4635,0.7093,0.3596,21.3,43.2,91.2,0.4416,0.7098,39.1,0.3509,17.8,1
21,3,17,7,1,890,0,1,1,0,0,1687.534267,2,90.4,0.4321,0.7195,0.3114,17.1,41.4,90.9,0.4585,0.7108,40,0.3272,17.4,0
9,16,8,16,1,677.375,3,0,3,0,0,1416.48617,2,111.4,0.4768,0.7759,0.3851,21.3,41.7,108.2,0.4886,0.7891,37.3,0.4097,22.1,0
14,13,8,13,0,753.375,2,1,3,0,2,1480.879813,2,105.2,0.4595,0.7345,0.3571,22.2,46.4,98.9,0.4382,0.7543,39.2,0.3236,21,1
10,15,4,19,0,645.2222222,2,2,4,0,0,1326.889078,2,97.6,0.4294,0.7974,0.3272,19.8,42.3,96.7,0.4563,0.771,39.9,0.4174,19.2,1
13,12,11,13,0,715.2222222,2,1,3,0,0,1448.768566,2,95.6,0.4526,0.7695,0.3663,19.5,41.8,90.4,0.4235,0.7358,38.1,0.3378,17.6,0
16,11,6,16,1,884.2857143,3,1,4,1,0,1510.060959,2,102.3,0.4623,0.7685,0.373,19.8,43.7,92.9,0.4034,0.7713,41.7,0.2887,18.4,1
20,4,19,6,1,788.7,3,0,3,1,0,1722.810876,2,96.5,0.4576,0.7825,0.3947,18.9,42,92,0.4261,0.7781,41.1,0.3168,16.6,1
15,8,11,14,0,662.5,0,3,3,0,1,1530.393489,2,93,0.4518,0.7575,0.3608,20.2,41.2,88,0.4241,0.7249,38.7,0.3272,18.1,1
11,14,4,18,1,902.6666667,2,1,3,0,0,1336.671649,2,102.5,0.4658,0.7923,0.3641,20.6,40.3,100.7,0.4665,0.7551,41.2,0.33,18.6,1
17,6,13,13,2,995.3,2,1,3,0,0,1622.94119,2,102.3,0.4884,0.663,0.3525,21.4,41.6,95.8,0.4392,0.7393,38.4,0.4003,19.2,1
10,13,11,14,0,678.0833333,0,3,3,1,0,1509.672052,2,101.8,0.4281,0.7952,0.3679,22.4,42.2,99.9,0.4315,0.7609,46.2,0.3534,19.8,1
16,7,13,10,1,732,0,4,4,1,0,1577.805877,2,97.5,0.4367,0.7732,0.3035,23,43.1,96.7,0.4734,0.7829,38.1,0.4698,20.8,1
21,3,16,7,0,758.7272727,0,2,2,0,1,1683.341221,2,86.9,0.4238,0.7151,0.2935,17,41.8,87.7,0.4502,0.7098,40.3,0.3129,16.7,0
14,13,8,12,0,807.7777778,3,1,4,0,0,1485.673544,2,102.2,0.4569,0.7039,0.3904,22.2,47,94.4,0.4205,0.7416,41.2,0.3046,20.1,1
12,13,5,16,0,491.3,2,1,3,0,0,1394.739938,2,94.1,0.4638,0.7118,0.3496,20.1,41.4,93,0.4576,0.7084,38.5,0.3437,18.9,1
10,15,4,18,0,645.2222222,2,1,3,1,0,1329.633168,2,95.9,0.4321,0.7881,0.2986,18,42.4,98.9,0.4654,0.7535,40.1,0.4454,20.5,1
15,11,9,13,2,784.4444444,2,1,3,0,0,1472.67461,2,92.4,0.4406,0.7422,0.2779,18.7,44.1,95.6,0.4592,0.7411,37.6,0.3807,22.3,1
13,11,6,16,2,650.1111111,2,2,4,0,1,1414.320397,2,96.4,0.4347,0.7587,0.265,16.8,42.4,95.9,0.4737,0.712,40.8,0.4013,19.9,1
11,13,8,16,1,649.3333333,1,3,4,0,1,1427.142201,2,111.7,0.4899,0.8031,0.3921,23.9,41.3,109.1,0.4696,0.7659,40.8,0.3918,18.9,1
18,6,10,13,3,1075.875,3,1,4,0,0,1547.849684,2,95.2,0.4691,0.7114,0.307,20.9,43.5,92.6,0.4361,0.7026,39.5,0.3469,17.7,0
12,8,12,16,1,526.375,0,4,4,1,0,1511.621897,2,107.6,0.4707,0.7843,0.4416,22.9,44.4,99.2,0.4241,0.7747,42.2,0.3372,19,0
15,8,11,13,0,723.6666667,1,2,3,1,0,1533.446833,2,91.1,0.4459,0.7492,0.3527,19.1,41.6,86.4,0.4227,0.714,38.9,0.3025,18.9,1
10,13,10,14,0,718.4,0,3,3,0,0,1501.670687,2,101.7,0.4311,0.7704,0.3574,22.2,42.5,99.3,0.4337,0.7812,45.7,0.3502,18.8,0
21,2,18,5,1,898.8,1,3,4,0,0,1710.464169,2,91.8,0.4489,0.7334,0.3362,22.2,41.6,92.3,0.4452,0.7647,39.5,0.3342,20.5,1
16,7,12,10,1,806.8571429,0,3,3,0,0,1574.730636,2,97.4,0.4466,0.7636,0.3167,23.6,42.1,98.3,0.4749,0.7793,37.9,0.446,21,0
12,8,12,15,1,526.375,0,4,4,0,0,1515.021261,2,107.4,0.468,0.8032,0.4385,23.8,43.7,99.7,0.4263,0.7562,43.1,0.3409,19.4,1
15,8,11,12,0,750.5,1,1,2,0,0,1540.89587,2,89.4,0.4339,0.7432,0.3439,18.9,42.5,84.7,0.4181,0.7197,39.1,0.3056,18.4,1
16,9,10,14,1,876.5,1,2,3,0,0,1518.543196,2,99.4,0.4639,0.7528,0.3282,22.7,41.7,92.8,0.4573,0.7253,38.8,0.3059,21.1,1
6,15,12,14,2,1011.714286,2,2,4,1,0,1476.951103,2,93.7,0.4163,0.7556,0.3294,21.5,42.2,90.9,0.4369,0.7214,42.9,0.3286,19,0
13,11,6,15,2,705.25,2,1,3,0,0,1420.356916,2,97.6,0.4436,0.7516,0.2786,17.9,42.5,97.5,0.4666,0.7162,40.4,0.4046,19.4,1
14,9,10,13,0,801.6666667,1,2,3,0,0,1433.416668,2,94.3,0.4534,0.7265,0.3744,23.4,41.8,92.1,0.4355,0.7789,40.4,0.3125,18.3,1
15,8,9,14,0,552.2,3,0,3,0,0,1495.832444,2,93.2,0.4456,0.7847,0.3479,18.4,40.7,92.9,0.4296,0.758,41,0.3465,18.3,1
11,13,8,15,1,649.3333333,2,2,4,0,1,1440.213329,2,110.7,0.4845,0.8073,0.3779,23.5,42.6,107.8,0.468,0.7545,41.1,0.3918,18.8,1
14,11,4,19,1,773.125,2,2,4,0,1,1434.548167,2,93.2,0.4605,0.7328,0.3622,20.5,44.7,87.5,0.4119,0.7598,38.3,0.3302,18.8,1
10,13,10,13,0,673.3636364,0,3,3,0,1,1505.836452,2,100.2,0.4342,0.7829,0.3562,23,42,98.3,0.4321,0.772,45.7,0.3613,18.5,1
14,8,7,17,1,768.625,1,3,4,0,0,1488.056238,2,95.6,0.4637,0.7493,0.3235,20.6,41.3,87,0.4361,0.7408,38.6,0.3314,17.1,0
6,15,11,14,2,871.7777778,3,1,4,0,0,1471.374877,2,92.4,0.4146,0.7303,0.3177,21.1,41,91.9,0.4448,0.7245,42.4,0.3683,19.3,0
16,7,11,10,1,806.8571429,0,3,3,0,0,1570.683004,2,96.3,0.4492,0.7509,0.2929,23.4,42.4,98,0.4739,0.79,36.8,0.4526,21.6,0
12,12,11,12,0,632.5555556,3,0,3,0,1,1453.479607,2,96.4,0.4647,0.7854,0.3119,20.3,41.9,91,0.4258,0.729,38.6,0.3453,17.3,1
12,8,12,14,1,416.2857143,0,4,4,1,0,1526.214628,2,107.2,0.4548,0.7782,0.3984,23.6,44,101.7,0.4363,0.7779,44.1,0.3391,19.5,1
16,6,13,12,2,851.9,2,1,3,0,0,1631.667125,2,99.8,0.4771,0.6851,0.3386,20.8,40.7,96,0.4431,0.7191,40.5,0.4131,19.9,1
10,14,4,17,1,888.1428571,2,2,4,1,0,1332.104885,2,101.1,0.4598,0.7702,0.3399,20.8,40.4,102.4,0.4884,0.7317,40.6,0.3753,19.7,1
14,11,4,18,1,773.125,2,2,4,1,1,1441.899045,2,93.5,0.4586,0.7135,0.381,20.2,44.7,88,0.4134,0.748,39.5,0.3322,19.3,1
15,10,8,13,2,767.2222222,3,1,4,1,0,1471.311659,2,94.2,0.4555,0.7147,0.3176,19.7,44.3,94.6,0.4469,0.7321,39.4,0.3817,22.4,0
21,2,18,4,1,924.5,2,2,4,1,0,1723.572285,2,91.4,0.4442,0.7381,0.3241,21.6,40,95.5,0.4565,0.7602,39.9,0.3531,21.8,1
15,8,11,11,0,699.6363636,3,0,3,0,0,1552.469356,2,88.9,0.4365,0.7338,0.3326,18.1,41.9,86.2,0.4294,0.7067,38.6,0.3001,18.5,1
11,13,8,14,1,617.3,3,1,4,1,0,1442.913466,2,109.5,0.4885,0.7966,0.3926,23.6,42.9,105.9,0.4579,0.7362,41,0.3743,19,1
12,13,5,15,0,543.4444444,2,2,4,1,0,1396.24514,2,94.9,0.4695,0.7315,0.3663,19.9,40.7,93.4,0.4569,0.7157,38.4,0.3321,18.4,1
10,13,10,12,0,678.0833333,1,2,3,0,0,1510.847111,2,97.3,0.4257,0.7802,0.3326,21.9,42,97.3,0.4263,0.7801,45.3,0.3655,18.7,1
14,8,7,16,1,749.2,1,3,4,1,0,1506.704177,2,95,0.465,0.7186,0.3244,19.7,40.9,88.9,0.4436,0.7463,39.2,0.3647,17.3,1
11,13,8,13,1,642.7272727,3,0,3,0,0,1454.697884,2,109.9,0.4887,0.7933,0.3781,23,41.1,109.9,0.4682,0.7725,41.7,0.3807,20.2,1
10,13,4,17,0,581,2,2,4,0,1,1344.340328,2,100.9,0.4635,0.7593,0.3165,19.8,40.8,102.4,0.4651,0.7559,39.7,0.42,20,1
12,11,6,14,2,650.1111111,2,1,3,0,1,1417.66547,2,99.7,0.4527,0.7694,0.3361,18.3,40.9,99.8,0.4685,0.7184,40.8,0.3983,19.9,1
16,7,10,10,1,741.625,1,3,4,0,0,1556.004659,2,98.4,0.4554,0.7569,0.3129,23.1,42.5,97.5,0.4575,0.7674,37.4,0.4303,21.4,0
12,8,12,13,1,479.375,1,3,4,0,1,1542.191991,2,105.9,0.4573,0.796,0.3639,23.4,43.2,101.3,0.4473,0.7599,42.4,0.3572,19.9,1
21,2,17,4,1,960.6666667,3,1,4,0,0,1718.967034,2,92.8,0.4428,0.7494,0.3412,22.4,39.3,95.2,0.4577,0.7602,40.2,0.3509,20.9,0
13,11,6,15,1,719.75,1,2,3,0,0,1491.548329,2,106,0.4617,0.7579,0.3534,20.8,46.6,97.3,0.4183,0.8,43.3,0.3219,19,1
14,8,7,15,1,799.7,1,3,4,0,0,1513.603265,2,95.1,0.4667,0.7283,0.3429,20.3,39.7,90,0.4432,0.7518,39.9,0.3694,17.6,1
17,5,10,12,3,837.9090909,2,2,4,1,0,1568.93035,2,94.5,0.4542,0.7,0.3361,19.2,43.7,92.2,0.4379,0.6958,41.1,0.3238,18.4,1
21,3,15,7,1,883.7,1,2,3,1,2,1679.88178,2,86.3,0.4239,0.7221,0.3071,17.1,41.4,86.7,0.4514,0.6867,39.9,0.3314,15.6,0
12,12,8,11,0,736.375,2,1,3,0,1,1467.8555,2,101.5,0.4535,0.6778,0.3872,23.5,46.7,96.9,0.439,0.6968,44.6,0.3624,20.7,1
13,9,8,13,1,950,2,2,4,1,0,1476.686017,2,96.1,0.4562,0.7162,0.3839,20.7,44.2,91.8,0.4098,0.7432,40.2,0.3553,17.8,1
16,7,9,10,1,806.8571429,2,2,4,0,0,1545.063227,2,98.8,0.4682,0.7454,0.3447,24,43.8,94.1,0.4385,0.7651,37.2,0.3865,21.1,0
13,6,10,14,1,835.25,1,3,4,1,0,1531.73151,2,97,0.4847,0.737,0.4328,21.6,43.3,87.5,0.4154,0.7254,38.4,0.2974,20.4,1
12,8,12,12,1,570.2222222,1,2,3,1,0,1559.5147,2,106.7,0.4634,0.7978,0.3748,22.9,41.9,103.7,0.4649,0.7713,41.4,0.3512,20.7,1
16,7,13,9,3,936,0,4,4,1,1,1641.257924,2,111.8,0.4831,0.7752,0.3915,22,45.6,110.1,0.4768,0.817,40,0.3944,24,0
9,14,3,17,1,888.1428571,3,1,4,0,2,1312.644527,2,103.4,0.4772,0.7643,0.3922,20.6,41.1,103.6,0.4831,0.7403,39,0.3269,19.5,0
14,8,7,14,1,812.6666667,1,3,4,0,0,1517.05606,2,96.4,0.4776,0.7314,0.3496,21.4,40,91.5,0.4417,0.7436,40,0.3864,17.9,1
17,4,18,6,1,760.1818182,2,2,4,1,0,1702.387951,2,97.8,0.4523,0.7672,0.4167,17.9,40.8,97.5,0.4473,0.7809,41.1,0.3962,18.7,0
10,13,10,11,0,734.6363636,2,2,4,1,0,1516.350001,2,97.2,0.4208,0.7855,0.3413,21.9,43.2,97.1,0.4247,0.7797,44.2,0.3724,19.6,1
13,9,10,12,0,704.4,2,2,4,0,1,1424.626315,2,97.6,0.4619,0.7167,0.4081,23.6,41,95.4,0.4568,0.7779,39.9,0.3225,18.6,1
15,9,10,13,1,873.75,1,3,4,1,0,1529.11776,2,97.3,0.4435,0.7573,0.3043,23.1,43.3,93.1,0.447,0.7283,40.3,0.2834,19.8,1
21,3,14,7,1,883.7,1,2,3,0,1,1677.055486,2,84.9,0.4259,0.6971,0.2825,16.5,40.3,86.4,0.4557,0.6735,40.4,0.3499,16.8,0
16,7,12,9,3,936,0,4,4,0,1,1624.795099,1,113.1,0.4907,0.7808,0.4235,23.3,46.3,107.7,0.4569,0.7963,41.8,0.3733,23,0
12,7,9,14,0,686.8571429,1,1,2,0,2,1498.801692,1,94.9,0.4675,0.7503,0.358,20.2,40.4,89.6,0.4335,0.7026,39,0.3176,18.5,1
20,2,17,3,1,960.6666667,3,1,4,0,0,1727.486843,1,92.9,0.4454,0.7102,0.3195,22.2,37.9,96.8,0.4705,0.7101,41.3,0.3741,21.4,1
