game_datetime,num_possible_outcomes,team_home,team_away,odds_home,odds_away,odds_draw,outcome,score_home,score_away
1/9/2015,2,NYK,HOU,8.24,1.09,,0,96,120
1/9/2015,2,TOR,CHA,1.09,8.08,,0,95,103
1/10/2015,2,LAC,DAL,1.64,2.35,,1,120,100
1/10/2015,2,NYK,CHA,3.68,1.3,,0,82,110
1/10/2015,2,GSW,CLE,1.07,9.4,,1,112,94
1/10/2015,2,LAL,ORL,1.79,2.06,,1,101,84
1/10/2015,2,SAC,DEN,1.5,2.67,,0,108,118
1/10/2015,2,MIL,MIN,1.19,4.92,,1,98,84
1/10/2015,2,SAS,PHX,1.49,2.72,,1,100,95
1/10/2015,2,NOP,MEM,1.85,2,,1,106,95
1/10/2015,2,OKC,UTA,1.12,6.88,,1,99,94
1/10/2015,2,WAS,CHI,1.88,1.96,,1,102,86
1/10/2015,2,BKN,PHI,1.16,5.69,,0,88,90
1/10/2015,2,DET,ATL,2.25,1.69,,0,103,106
1/10/2015,2,IND,BOS,1.42,2.98,,1,107,103
1/11/2015,2,LAC,MIA,1.17,5.4,,0,90,104
1/11/2015,2,ATL,WAS,1.55,2.56,,1,120,89
1/11/2015,2,POR,ORL,1.05,11.96,,1,103,92
1/11/2015,2,CHI,MIL,1.39,3.13,,1,95,87
1/11/2015,2,HOU,UTA,1.13,6.51,,1,97,82
1/11/2015,2,MIN,SAS,5.71,1.16,,0,93,108
1/11/2015,2,DET,BKN,1.43,2.97,,1,98,93
1/11/2015,2,PHI,IND,3.47,1.33,,1,93,92
1/11/2015,2,TOR,BOS,1.12,7.07,,1,109,96
1/12/2015,2,LAL,POR,3.12,1.39,,0,94,106
1/12/2015,2,SAC,CLE,1.63,2.36,,1,103,84
1/12/2015,2,MEM,PHX,1.61,2.4,,1,122,110
1/13/2015,2,CHI,ORL,1.14,6.28,,0,114,121
1/13/2015,2,BOS,NOP,2.86,1.45,,1,108,100
1/13/2015,2,BKN,HOU,3.48,1.33,,0,99,113
1/13/2015,2,TOR,DET,1.42,2.98,,0,111,114
1/14/2015,2,LAL,MIA,2.19,1.72,,0,75,78
1/14/2015,2,SAC,DAL,2.8,1.46,,0,104,108
1/14/2015,2,PHX,CLE,1.55,2.57,,1,107,100
1/14/2015,2,UTA,GSW,4.1,1.26,,0,105,116
1/14/2015,2,IND,MIN,1.14,6.24,,0,101,110
1/14/2015,2,PHI,ATL,5.64,1.16,,0,87,105
1/14/2015,2,WAS,SAS,1.91,1.92,,1,101,93
1/15/2015,2,MIL,NYK,1.29,3.72,,1,95,79
1/15/2015,2,GSW,MIA,1.05,11.77,,1,104,89
1/15/2015,2,POR,LAC,1.59,2.46,,0,94,100
1/15/2015,2,DEN,DAL,1.47,2.77,,1,114,107
1/15/2015,2,BOS,ATL,2.96,1.43,,0,91,105
1/15/2015,2,CHI,WAS,1.42,2.99,,0,99,105
1/15/2015,2,BKN,MEM,3.43,1.34,,0,92,103
1/15/2015,2,DET,NOP,1.55,2.55,,0,94,105
1/15/2015,2,TOR,PHI,1.02,18.95,,1,100,84
1/15/2015,2,CHA,SAS,2.7,1.5,,0,93,98
1/15/2015,2,ORL,HOU,4.66,1.21,,1,120,113
1/16/2015,2,LAL,CLE,3.18,1.38,,0,102,109
1/16/2015,2,HOU,OKC,2.24,1.69,,1,112,101
1/17/2015,2,LAC,CLE,1.26,4.01,,0,121,126
1/17/2015,2,SAC,MIA,1.64,2.35,,0,83,95
1/17/2015,2,PHX,MIN,1.06,10.16,,1,110,99
1/17/2015,2,UTA,LAL,1.27,3.91,,1,94,85
1/17/2015,2,DAL,DEN,1.27,4,,1,97,89
1/17/2015,2,SAS,POR,1.54,2.59,,1,110,96
1/17/2015,2,OKC,GSW,1.95,1.89,,1,127,115
1/17/2015,2,BOS,CHI,2.77,1.47,,0,103,119
1/17/2015,2,TOR,ATL,2.09,1.78,,0,89,110
1/17/2015,2,IND,DET,1.88,1.96,,0,96,98
1/17/2015,2,ORL,MEM,2.88,1.44,,0,96,106
1/17/2015,2,PHI,NOP,3.41,1.34,,1,96,81
1/17/2015,2,WAS,BKN,1.18,5.17,,0,80,102
1/18/2015,2,TOR,NOP,1.15,6.04,,0,93,95
1/18/2015,2,SAC,LAC,5.06,1.19,,0,108,117
1/18/2015,2,DEN,MIN,1.12,6.85,,0,105,113
1/18/2015,2,MEM,POR,1.7,2.22,,1,102,98
1/18/2015,2,BKN,WAS,2.93,1.43,,0,90,99
1/18/2015,2,CHI,ATL,2.34,1.64,,0,99,107
1/18/2015,2,HOU,GSW,1.8,2.07,,0,106,131
1/18/2015,2,DET,PHI,1.09,8.64,,1,107,89
1/18/2015,2,CHA,IND,2.15,1.74,,1,80,71
1/19/2015,2,GSW,DEN,1.06,10.35,,1,122,79
1/19/2015,2,LAC,BOS,1.11,7.4,,1,102,93
1/19/2015,2,ATL,DET,1.31,3.64,,1,93,82
1/19/2015,2,CHA,MIN,1.41,3.01,,1,105,80
1/19/2015,2,WAS,PHI,1.06,10.89,,1,111,76
1/19/2015,2,SAS,UTA,1.11,7.43,,1,89,69
1/19/2015,2,ORL,OKC,4.64,1.21,,0,99,127
1/20/2015,2,PHX,LAL,1.17,5.44,,1,115,100
1/20/2015,2,POR,SAC,1.2,4.91,,1,98,94
1/20/2015,2,MIL,TOR,1.83,2.02,,0,89,92
1/20/2015,2,CLE,CHI,1.52,2.64,,1,108,94
1/20/2015,2,HOU,IND,1.18,5.23,,1,110,98
1/20/2015,2,NYK,NOP,2.64,1.51,,1,99,92
1/20/2015,2,MEM,DAL,1.66,2.29,,0,95,103
1/21/2015,2,DEN,SAS,4.45,1.23,,0,99,109
1/21/2015,2,MIA,OKC,3.7,1.3,,0,86,94
1/22/2015,2,GSW,HOU,1.27,3.95,,1,126,113
1/22/2015,2,SAC,BKN,1.45,2.85,,0,100,103
1/22/2015,2,PHX,POR,1.3,3.71,,1,118,113
1/22/2015,2,MEM,TOR,1.4,3.09,,1,92,86
1/22/2015,2,MIN,DAL,4.79,1.2,,0,75,98
1/22/2015,2,NOP,LAL,1.32,3.56,,1,96,80
1/22/2015,2,WAS,OKC,1.91,1.94,,0,103,105
1/22/2015,2,ATL,IND,1.15,5.88,,1,110,91
1/22/2015,2,DET,ORL,1.27,3.97,,1,128,118
1/22/2015,2,CHA,MIA,1.4,3.07,,1,78,76
1/22/2015,2,CLE,UTA,1.18,5.2,,1,106,92
1/22/2015,2,PHI,NYK,2.32,1.65,,0,91,98
1/23/2015,2,LAC,BKN,1.07,9.5,,1,123,84
1/23/2015,2,POR,BOS,1.33,3.51,,0,89,90
1/23/2015,2,CHI,SAS,2.9,1.43,,1,104,81
1/23/2015,2,MIL,UTA,1.25,4.16,,0,99,101
1/24/2015,2,GSW,SAC,1.04,13.68,,1,126,101
1/24/2015,2,DEN,BOS,1.36,3.22,,0,99,100
1/24/2015,2,PHX,HOU,1.71,2.18,,0,111,113
1/24/2015,2,SAS,LAL,1.05,11.88,,1,99,85
1/24/2015,2,DAL,CHI,1.41,3.01,,0,98,102
1/24/2015,2,MIN,NOP,3.17,1.38,,0,84,92
1/24/2015,2,ATL,OKC,1.6,2.44,,1,103,93
1/24/2015,2,CLE,CHA,1.16,5.65,,1,129,90
1/24/2015,2,MIA,IND,1.62,2.39,,1,89,87
1/24/2015,2,NYK,ORL,2.28,1.67,,1,113,106
1/24/2015,2,PHI,TOR,8.45,1.09,,0,86,91
1/25/2015,2,CLE,OKC,1.63,2.37,,1,108,98
1/25/2015,2,CHI,MIA,1.28,3.83,,0,84,96
1/25/2015,2,POR,WAS,2.37,1.63,,1,103,96
1/25/2015,2,UTA,BKN,1.57,2.51,,1,108,73
1/25/2015,2,MEM,PHI,1.02,18.22,,1,101,83
1/25/2015,2,MIL,DET,2.26,1.68,,1,101,86
1/25/2015,2,CHA,NYK,1.23,4.42,,1,76,71
1/26/2015,2,LAL,HOU,4.43,1.23,,0,87,99
1/26/2015,2,DEN,WAS,2.35,1.64,,0,115,117
1/26/2015,2,GSW,BOS,1.02,18.5,,1,114,111
1/26/2015,2,SAS,MIL,1.12,6.92,,1,101,95
1/26/2015,2,TOR,DET,1.26,4.06,,1,114,110
1/26/2015,2,ATL,MIN,1.02,17.29,,1,112,100
1/26/2015,2,NOP,DAL,2.4,1.61,,1,109,106
1/26/2015,2,ORL,IND,2.06,1.8,,0,99,106
1/26/2015,2,PHX,LAC,2.21,1.71,,0,100,120
1/27/2015,2,LAC,DEN,1.06,10.36,,1,102,98
1/27/2015,2,UTA,BOS,1.3,3.68,,0,90,99
1/27/2015,2,MEM,ORL,1.1,7.59,,1,103,94
1/27/2015,2,NOP,PHI,1.04,13.21,,1,99,74
1/27/2015,2,OKC,MIN,1.06,10.21,,1,92,84
1/28/2015,2,GSW,CHI,1.13,6.41,,0,111,113
1/28/2015,2,LAL,WAS,4.59,1.21,,0,92,98
1/28/2015,2,DAL,MEM,1.42,3,,0,90,109
1/28/2015,2,DET,CLE,4.36,1.23,,0,95,103
1/28/2015,2,MIA,MIL,1.79,2.07,,0,102,109
1/28/2015,2,IND,TOR,2.33,1.65,,0,91,104
1/29/2015,2,PHX,WAS,1.4,3.02,,1,106,98
1/29/2015,2,UTA,LAC,3.47,1.33,,0,89,94
1/29/2015,2,SAS,CHA,1.08,8.89,,1,95,86
1/29/2015,2,ATL,BKN,1.06,11.21,,1,113,102
1/29/2015,2,HOU,DAL,1.57,2.51,,1,99,94
1/29/2015,2,MIN,BOS,2.56,1.55,,1,110,98
1/29/2015,2,NOP,DEN,1.42,2.99,,0,85,93
1/29/2015,2,NYK,OKC,4.27,1.24,,1,100,92
1/29/2015,2,TOR,SAC,1.43,2.91,,1,119,102
1/29/2015,2,CLE,POR,1.67,2.27,,1,99,94
1/29/2015,2,PHI,DET,3.81,1.28,,1,89,69
1/30/2015,2,LAL,CHI,4.99,1.19,,1,123,118
1/30/2015,2,MEM,DEN,1.18,5.13,,1,99,69
1/30/2015,2,IND,NYK,1.29,3.74,,1,103,82
1/30/2015,2,ORL,MIL,2.49,1.58,,0,100,115
1/31/2015,2,PHX,CHI,1.36,3.27,,1,99,93
1/31/2015,2,UTA,GSW,5.37,1.17,,1,110,100
1/31/2015,2,MIA,DAL,3.76,1.29,,0,72,93
1/31/2015,2,NOP,LAC,3.74,1.3,,1,108,103
1/31/2015,2,ATL,POR,1.45,2.86,,1,105,99
1/31/2015,2,BOS,HOU,3.53,1.32,,0,87,93
1/31/2015,2,BKN,TOR,3.65,1.3,,0,122,127
1/31/2015,2,CLE,SAC,1.17,5.41,,1,101,90
1/31/2015,2,PHI,MIN,2.52,1.56,,1,103,94
2/1/2015,2,NYK,LAL,1.67,2.28,,1,92,80
2/1/2015,2,BOS,MIA,1.61,2.42,,0,75,83
2/1/2015,2,GSW,PHX,1.16,5.59,,1,106,87
2/1/2015,2,DEN,CHA,1.51,2.66,,0,86,104
2/1/2015,2,SAS,LAC,1.48,2.75,,0,85,105
2/1/2015,2,MIL,POR,2.11,1.77,,1,95,88
2/1/2015,2,MEM,OKC,1.56,2.53,,1,85,74
2/1/2015,2,MIN,CLE,6.01,1.14,,0,90,106
2/1/2015,2,ATL,PHI,1.03,16.22,,1,91,85
2/1/2015,2,DET,HOU,2.61,1.53,,1,114,101
2/1/2015,2,IND,SAC,1.45,2.86,,0,94,99
2/1/2015,2,ORL,DAL,3.59,1.31,,0,93,108
2/1/2015,2,WAS,TOR,1.47,2.77,,0,116,120
2/3/2015,2,PHX,MEM,2.22,1.7,,0,101,102
2/3/2015,2,DAL,MIN,1.16,5.79,,1,100,94
2/3/2015,2,NOP,ATL,2.34,1.64,,1,115,100
2/3/2015,2,OKC,ORL,1.15,5.95,,1,104,97
2/3/2015,2,BKN,LAC,4.24,1.24,,1,102,100
2/3/2015,2,TOR,MIL,1.41,3.04,,0,75,82
2/3/2015,2,CLE,PHI,1.03,16.88,,1,97,84
2/3/2015,2,WAS,CHA,1.27,3.9,,0,88,92
2/4/2015,2,POR,UTA,1.24,4.23,,1,103,102
2/4/2015,2,SAC,GSW,5.49,1.17,,0,96,121
2/4/2015,2,DET,MIA,1.58,2.48,,1,108,91
2/4/2015,2,NYK,BOS,1.95,1.89,,0,97,108
2/4/2015,2,PHI,DEN,3.63,1.31,,1,105,98
2/5/2015,2,GSW,DAL,1.26,4.04,,1,128,114
2/5/2015,2,UTA,MEM,3.29,1.36,,0,90,100
2/5/2015,2,SAS,ORL,1.06,10.9,,1,110,103
2/5/2015,2,HOU,CHI,1.68,2.27,,1,101,90
2/5/2015,2,MIL,LAL,1.21,4.65,,1,113,105
2/5/2015,2,MIN,MIA,1.8,2.07,,1,102,101
2/5/2015,2,NOP,OKC,1.58,2.48,,0,91,102
2/5/2015,2,ATL,WAS,1.41,3.04,,1,105,96
2/5/2015,2,BOS,DEN,1.61,2.4,,1,104,100
2/5/2015,2,TOR,BKN,1.3,3.69,,0,93,109
2/5/2015,2,IND,DET,1.55,2.57,,1,114,109
2/6/2015,2,POR,PHX,1.49,2.72,,1,108,87
2/6/2015,2,SAC,DAL,2.32,1.65,,0,78,101
2/6/2015,2,CLE,LAC,1.54,2.59,,1,105,94
2/6/2015,2,CHA,WAS,2.09,1.78,,1,94,87
2/7/2015,2,SAS,MIA,1.09,8.23,,1,98,85
2/7/2015,2,PHX,UTA,1.46,2.8,,1,100,93
2/7/2015,2,HOU,MIL,1.47,2.79,,1,117,111
2/7/2015,2,MIN,MEM,4.25,1.24,,1,90,89
2/7/2015,2,OKC,NOP,1.37,3.22,,0,113,116
2/7/2015,2,ATL,GSW,2.11,1.77,,1,124,116
2/7/2015,2,BOS,PHI,1.25,4.16,,1,107,96
2/7/2015,2,DET,DEN,1.37,3.27,,1,98,88
2/7/2015,2,BKN,NYK,1.37,3.24,,1,92,88
2/7/2015,2,IND,CLE,3.09,1.4,,1,103,99
2/7/2015,2,ORL,LAL,1.5,2.68,,1,103,97
2/7/2015,2,TOR,LAC,1.96,1.88,,1,123,107
2/8/2015,2,CLE,LAL,1.05,12.07,,1,120,105
2/8/2015,2,OKC,LAC,1.3,3.78,,1,131,108
2/8/2015,2,UTA,SAC,1.43,2.94,,1,102,90
2/8/2015,2,DAL,POR,1.71,2.21,,1,111,101
2/8/2015,2,MIL,BOS,1.37,3.27,,1,96,93
2/8/2015,2,NYK,GSW,13.19,1.04,,0,92,106
2/8/2015,2,PHI,CHA,4.03,1.26,,1,89,81
2/8/2015,2,NOP,CHI,2.1,1.77,,0,72,107
2/8/2015,2,WAS,BKN,1.37,3.23,,1,114,77
2/9/2015,2,SAC,PHX,3.79,1.29,,1,85,83
2/9/2015,2,HOU,POR,1.54,2.59,,0,98,109
2/9/2015,2,TOR,SAS,2.07,1.8,,1,87,82
2/9/2015,2,CHA,IND,2.1,1.77,,0,102,103
2/9/2015,2,DET,MIN,1.28,3.87,,0,101,112
2/9/2015,2,MEM,ATL,1.68,2.27,,1,94,88
2/9/2015,2,ORL,CHI,3.29,1.36,,0,97,98
2/10/2015,2,DEN,OKC,3.26,1.37,,0,114,124
2/10/2015,2,DAL,LAC,1.25,4.18,,0,98,115
2/10/2015,2,MIL,BKN,1.47,2.78,,1,103,97
2/10/2015,2,MIN,ATL,3.2,1.38,,0,105,117
2/10/2015,2,NOP,UTA,1.69,2.24,,0,96,100
2/10/2015,2,MIA,NYK,1.5,2.69,,1,109,95
2/10/2015,2,IND,SAS,2.62,1.53,,0,93,95
2/10/2015,2,PHI,GSW,15.25,1.03,,0,84,89
2/10/2015,2,WAS,ORL,1.16,5.74,,1,96,80
2/11/2015,2,LAL,DEN,1.87,1.98,,0,96,106
2/11/2015,2,CHI,SAC,1.15,5.98,,1,104,86
2/11/2015,2,MEM,BKN,1.09,8.39,,1,95,86
2/11/2015,2,PHX,HOU,1.73,2.18,,0,118,127
2/11/2015,2,CHA,DET,1.79,2.09,,0,78,106
2/12/2015,2,LAC,HOU,1.66,2.3,,1,110,95
2/12/2015,2,POR,LAL,1.06,10.63,,1,102,86
2/12/2015,2,DAL,UTA,1.46,2.8,,1,87,82
2/12/2015,2,CLE,MIA,1.1,7.83,,1,113,93
2/12/2015,2,MIL,SAC,1.18,5.2,,1,111,103
2/12/2015,2,MIN,GSW,4.82,1.2,,0,91,94
2/12/2015,2,NOP,IND,2,1.85,,0,93,106
2/12/2015,2,OKC,MEM,1.52,2.64,,1,105,89
2/12/2015,2,BOS,ATL,3.48,1.33,,1,89,88
2/12/2015,2,DET,SAS,3.27,1.37,,0,87,104
2/12/2015,2,TOR,WAS,1.49,2.72,,1,95,93
2/12/2015,2,ORL,NYK,1.41,3.02,,1,89,83
2/13/2015,2,CHI,CLE,2.07,1.8,,1,113,98
2/16/2015,2,East,West,2.49,1.57,,0,158,163
2/20/2015,2,LAC,SAS,2.26,1.68,,1,119,115
2/20/2015,2,OKC,DAL,1.47,2.77,,1,104,89
2/21/2015,2,GSW,SAS,1.28,3.87,,1,110,99
2/21/2015,2,LAL,BKN,2.32,1.65,,0,105,114
2/21/2015,2,SAC,BOS,1.59,2.46,,1,109,101
2/21/2015,2,UTA,POR,2.67,1.51,,1,92,76
2/21/2015,2,DAL,HOU,1.71,2.2,,1,111,100
2/21/2015,2,MIL,DEN,1.25,4.15,,1,89,81
2/21/2015,2,MIN,PHX,1.8,2.06,,1,111,109
2/21/2015,2,WAS,CLE,2.35,1.64,,0,89,127
2/21/2015,2,ATL,TOR,1.44,2.9,,0,80,105
2/21/2015,2,DET,CHI,3.11,1.4,,1,100,91
2/21/2015,2,NYK,MIA,3.6,1.31,,0,87,111
2/21/2015,2,ORL,NOP,2.95,1.43,,1,95,84
2/21/2015,2,PHI,IND,4.25,1.24,,0,95,106
2/22/2015,2,DET,WAS,2.16,1.74,,1,106,89
2/22/2015,2,MIL,ATL,2.79,1.46,,0,86,97
2/22/2015,2,NYK,CLE,16.89,1.03,,0,83,101
2/22/2015,2,LAC,SAC,1.17,5.26,,1,126,99
2/22/2015,2,CHI,PHX,1.26,4.05,,1,112,107
2/22/2015,2,HOU,TOR,1.76,2.13,,1,98,76
2/22/2015,2,MIA,NOP,1.74,2.16,,0,91,105
2/22/2015,2,CHA,OKC,2.58,1.54,,0,103,110
2/23/2015,2,LAL,BOS,2.34,1.64,,1,118,111
2/23/2015,2,POR,MEM,1.83,2.03,,0,92,98
2/23/2015,2,DAL,CHA,1.19,4.98,,1,92,81
2/23/2015,2,OKC,DEN,1.23,4.38,,1,119,94
2/23/2015,2,IND,GSW,2.51,1.57,,1,104,98
2/23/2015,2,ORL,PHI,1.24,4.35,,1,103,98
2/24/2015,2,LAC,MEM,1.62,2.39,,0,87,90
2/24/2015,2,DEN,BKN,2.17,1.73,,0,82,110
2/24/2015,2,PHX,BOS,1.28,3.9,,0,110,115
2/24/2015,2,UTA,SAS,2.98,1.42,,1,90,81
2/24/2015,2,CHI,MIL,1.32,3.52,,1,87,71
2/24/2015,2,HOU,MIN,1.25,4.13,,1,113,102
2/24/2015,2,NOP,TOR,3.65,1.31,,1,100,97
2/24/2015,2,MIA,PHI,1.13,6.51,,1,119,108
2/25/2015,2,DAL,TOR,1.52,2.63,,1,99,92
2/25/2015,2,OKC,IND,1.3,3.72,,1,105,92
2/25/2015,2,DET,CLE,3.4,1.34,,0,93,102
2/25/2015,2,WAS,GSW,3.35,1.35,,0,107,114
2/26/2015,2,POR,SAS,1.7,2.22,,1,111,95
2/26/2015,2,SAC,MEM,3.39,1.34,,1,102,90
2/26/2015,2,DEN,PHX,3.02,1.41,,0,96,110
2/26/2015,2,UTA,LAL,1.19,5.01,,0,97,100
2/26/2015,2,CHI,CHA,1.32,3.59,,0,86,98
2/26/2015,2,HOU,LAC,1.64,2.36,,1,110,105
2/26/2015,2,MIL,PHI,1.16,5.66,,1,104,88
2/26/2015,2,MIN,WAS,1.72,2.18,,1,97,77
2/26/2015,2,NOP,BKN,2.22,1.7,,1,102,96
2/26/2015,2,ATL,DAL,1.22,4.49,,1,104,87
2/26/2015,2,BOS,NYK,1.14,6.08,,1,115,94
2/26/2015,2,ORL,MIA,2.44,1.59,,0,90,93
2/27/2015,2,PHX,OKC,2.81,1.46,,1,117,113
2/27/2015,2,CLE,GSW,1.66,2.31,,1,110,99
2/28/2015,2,LAL,MIL,3.2,1.38,,1,101,93
2/28/2015,2,POR,OKC,1.41,3.02,,1,115,112
2/28/2015,2,SAC,SAS,4.9,1.2,,0,96,107
2/28/2015,2,DEN,UTA,2.63,1.52,,0,82,104
2/28/2015,2,MEM,LAC,1.5,2.69,,0,79,97
2/28/2015,2,NOP,MIA,2.11,1.77,,1,104,102
2/28/2015,2,CHI,MIN,1.47,2.79,,1,96,89
2/28/2015,2,HOU,BKN,1.28,3.87,,1,102,98
2/28/2015,2,ATL,ORL,1.13,6.31,,1,95,88
2/28/2015,2,BOS,CHA,1.79,2.07,,1,106,98
2/28/2015,2,DET,NYK,1.07,9.53,,0,115,121
2/28/2015,2,TOR,GSW,2.12,1.76,,0,89,113
2/28/2015,2,IND,CLE,1.73,2.17,,1,93,86
2/28/2015,2,PHI,WAS,3.85,1.28,,1,89,81
3/1/2015,2,HOU,CLE,1.94,1.91,,1,105,103
3/1/2015,2,CHI,LAC,2.11,1.77,,0,86,96
3/1/2015,2,PHX,SAS,1.74,2.15,,0,74,101
3/1/2015,2,UTA,MIL,1.6,2.43,,1,82,75
3/1/2015,2,DAL,BKN,1.26,3.99,,0,94,104
3/1/2015,2,MIN,MEM,3.01,1.42,,0,97,101
3/1/2015,2,MIA,ATL,2.18,1.72,,0,91,93
3/1/2015,2,NYK,TOR,5.93,1.15,,1,103,98
3/1/2015,2,WAS,DET,1.5,2.68,,1,99,95
3/2/2015,2,DEN,NOP,2.6,1.53,,0,92,99
3/2/2015,2,LAL,OKC,2.5,1.58,,0,101,108
3/2/2015,2,BOS,GSW,4.28,1.23,,0,101,106
3/2/2015,2,IND,PHI,1.13,6.54,,1,94,74
3/2/2015,2,ORL,CHA,2.02,1.83,,0,83,98
3/2/2015,2,SAC,POR,4,1.27,,0,99,110
3/3/2015,2,DAL,NOP,1.28,3.9,,1,102,93
3/3/2015,2,MIN,LAC,3.18,1.38,,0,105,110
3/3/2015,2,BKN,GSW,2.97,1.42,,1,110,108
3/3/2015,2,MIA,PHX,1.78,2.09,,1,115,98
3/3/2015,2,PHI,TOR,4.92,1.2,,0,103,114
3/4/2015,2,DEN,MIL,2.88,1.44,,1,106,95
3/4/2015,2,CHI,WAS,2.01,1.84,,1,97,92
3/4/2015,2,MEM,UTA,1.31,3.6,,0,82,93
3/4/2015,2,ATL,HOU,1.24,4.27,,1,104,96
3/4/2015,2,CHA,LAL,1.24,4.32,,1,104,103
3/4/2015,2,CLE,BOS,1.13,6.62,,1,110,79
3/4/2015,2,NYK,SAC,2.6,1.53,,0,86,124
3/5/2015,2,GSW,MIL,1.07,10.06,,1,102,93
3/5/2015,2,LAC,POR,1.98,1.86,,0,93,98
3/5/2015,2,SAS,SAC,1.15,5.81,,1,112,85
3/5/2015,2,HOU,MEM,1.63,2.36,,0,100,102
3/5/2015,2,MIA,LAL,1.2,4.86,,1,100,94
3/5/2015,2,MIN,DEN,1.34,3.4,,0,85,100
3/5/2015,2,NOP,DET,1.48,2.75,,1,88,85
3/5/2015,2,OKC,PHI,1.04,12.89,,1,123,118
3/5/2015,2,BOS,UTA,1.83,2.02,,1,85,84
3/5/2015,2,BKN,CHA,1.44,2.9,,0,91,115
3/5/2015,2,TOR,CLE,2.76,1.48,,0,112,120
3/5/2015,2,IND,NYK,1.07,9.77,,1,105,82
3/5/2015,2,ORL,PHX,2.56,1.55,,0,100,105
3/6/2015,2,POR,DAL,1.67,2.28,,1,94,75
3/6/2015,2,CHI,OKC,2.03,1.84,,1,108,105
3/7/2015,2,GSW,DAL,1.13,6.55,,1,104,89
3/7/2015,2,SAS,DEN,1.12,6.55,,1,120,111
3/7/2015,2,BKN,PHX,1.73,2.17,,0,100,108
3/7/2015,2,HOU,DET,1.29,3.76,,1,103,93
3/7/2015,2,MEM,LAL,1.12,6.69,,1,97,90
3/7/2015,2,NOP,BOS,1.33,3.49,,0,98,104
3/7/2015,2,ATL,CLE,2.03,1.84,,1,106,97
3/7/2015,2,CHA,TOR,1.86,1.98,,1,103,94
3/7/2015,2,IND,CHI,1.43,2.94,,1,98,84
3/7/2015,2,WAS,MIA,1.45,2.88,,1,99,97
3/7/2015,2,ORL,SAC,2.35,1.63,,1,119,114
3/7/2015,2,PHI,UTA,3.59,1.31,,0,83,89
3/8/2015,2,GSW,LAC,1.24,4.33,,1,106,98
3/8/2015,2,SAS,CHI,1.19,4.95,,1,116,105
3/8/2015,2,DEN,HOU,2.5,1.57,,0,100,114
3/8/2015,2,MIL,WAS,1.53,2.61,,1,91,85
3/8/2015,2,MIN,POR,2.85,1.45,,1,121,113
3/8/2015,2,CLE,PHX,1.14,6.1,,1,89,79
3/8/2015,2,MIA,SAC,1.86,2,,1,114,109
3/8/2015,2,NYK,IND,4.44,1.22,,0,86,92
3/8/2015,2,PHI,ATL,3.79,1.29,,1,92,84
3/8/2015,2,NOP,MEM,1.82,2.04,,1,95,89
3/9/2015,2,LAL,DAL,3.68,1.3,,0,93,100
3/9/2015,2,OKC,TOR,1.36,3.31,,1,108,104
3/9/2015,2,BKN,UTA,1.78,2.08,,0,88,95
3/9/2015,2,DET,CHA,1.97,1.87,,0,101,108
3/9/2015,2,ORL,BOS,2.22,1.7,,1,103,98
3/10/2015,2,LAC,MIN,1.3,3.74,,1,89,76
3/10/2015,2,PHX,GSW,2.94,1.43,,0,80,98
3/10/2015,2,DEN,NYK,1.18,5.27,,1,106,78
3/10/2015,2,CHI,MEM,2.87,1.44,,0,91,101
3/10/2015,2,MIL,NOP,2.05,1.81,,0,103,114
3/10/2015,2,ATL,SAC,1.13,6.57,,1,130,105
3/10/2015,2,MIA,BOS,1.72,2.2,,0,90,100
3/10/2015,2,CHA,WAS,1.71,2.21,,0,69,95
3/11/2015,2,LAL,DET,2.43,1.6,,1,93,85
3/11/2015,2,UTA,NYK,1.08,9.29,,1,87,82
3/11/2015,2,DAL,CLE,2.55,1.55,,0,94,127
3/11/2015,2,SAS,TOR,1.33,3.49,,1,117,107
3/11/2015,2,BKN,NOP,1.7,2.23,,0,91,111
3/11/2015,2,IND,ORL,1.25,4.13,,1,118,86
3/12/2015,2,GSW,DET,1.05,11.6,,1,105,98
3/12/2015,2,POR,HOU,1.74,2.15,,1,105,100
3/12/2015,2,PHX,MIN,1.48,2.75,,1,106,97
3/12/2015,2,DEN,ATL,3.48,1.33,,1,115,102
3/12/2015,2,MIL,ORL,1.27,4,,1,97,91
3/12/2015,2,OKC,LAC,1.37,3.23,,0,108,120
3/12/2015,2,BOS,MEM,3.27,1.36,,1,95,92
3/12/2015,2,MIA,BKN,1.55,2.57,,1,104,98
3/12/2015,2,CHA,SAC,1.26,4.01,,0,106,113
3/12/2015,2,PHI,CHI,3.24,1.37,,0,95,104
3/13/2015,2,LAL,NYK,1.35,3.35,,0,94,101
3/13/2015,2,SAS,CLE,2.01,1.84,,0,125,128
3/13/2015,2,UTA,HOU,2.18,1.73,,1,109,91
3/13/2015,2,WAS,MEM,1.26,4.02,,1,107,87
3/13/2015,2,IND,MIL,1.33,3.49,,1,109,103
3/14/2015,2,PHX,ATL,3.2,1.38,,0,87,96
3/14/2015,2,POR,DET,1.26,4,,1,118,99
3/14/2015,2,DEN,GSW,1.68,2.25,,1,114,103
3/14/2015,2,DAL,LAC,1.74,2.17,,1,129,99
3/14/2015,2,OKC,MIN,1.16,5.62,,1,113,99
3/14/2015,2,BOS,ORL,1.47,2.79,,1,95,88
3/14/2015,2,TOR,MIA,1.48,2.75,,1,102,92
3/14/2015,2,CHA,CHI,1.91,1.93,,1,101,91
