diff_home_wins,diff_home_losses,diff_away_wins,diff_away_losses,diff_avg_pts_home,diff_avg_pts_away,diff_avg_ast_home,diff_avg_ast_away,diff_avg_fg3_pct_home,diff_avg_fg3_pct_away,diff_avg_fg_pct_home,diff_avg_fg_pct_away,diff_avg_ft_pct_home,diff_avg_ft_pct_away,diff_avg_reb_home,diff_avg_reb_away
1,-1,-3,1,-1.2,-3.1,0.1,-0.9,-0.0268,0.0244,-0.0041,-0.0231,0.0585,-0.0226,0.5,1.8
8,-8,7,-8,-5.6,-12,-1.2,-5.7,0.0325,0.0239,-0.005,-0.0466,-0.047,0.074,0.6,-2.4
4,-1,3,-6,-5.6,-6.8,-2.6,-2.4,-0.0205,0.0175,0.0022,-0.0151,-0.086,-0.0417,-0.1,-1.8
-3,-1,-5,8,4.5,-0.4,1.5,-2.5,-0.0655,0.0599,0.0173,-0.0044,-0.0401,-0.0467,4.4,0.8
-5,6,-5,4,8.1,11.1,0.7,2.6,-0.0153,-0.0064,0.0136,0.0021,-0.0552,0.0113,1.7,1.2
-7,3,-8,8,-5.7,-13,-0.4,-1.3,-0.0145,0.0229,0.0288,-0.0494,0.0011,-0.0927,-0.8,-0.5
-2,1,-4,4,-6,-3.9,2,2.8,0.0165,-0.0485,-0.0143,0.016,-0.013,0.0055,-2.2,-3.2
3,-6,3,0,6.3,2.5,1.3,-1,0.0275,-0.0138,0.0142,0.0099,0.0383,-0.0629,2.6,3.9
-2,0,6,-4,-2.8,3.5,-0.8,2.4,-0.0459,0.036,-0.0273,0.024,0.0054,-0.0061,-1.2,2.4
1,0,2,-5,-9.6,-2.2,-0.9,4.3,-0.0153,0.0097,-0.0191,-0.0086,0.0233,-0.0495,1.9,1.7
-10,12,-3,-1,-9.4,-4.9,-1.5,-0.3,-0.0189,-0.0315,-0.0408,0.0056,-0.0361,-0.051,2.2,1
-2,1,-1,2,2.7,-1,0.5,-1.2,0.1139,0.0539,-0.0162,-0.0495,-0.0454,0.1187,2.6,-0.8
-9,6,-5,9,-2.4,0,-1.9,1.3,-0.0061,0.0075,-0.0331,0.0213,-0.0239,0.0586,2.7,-4.1
5,-2,4,-5,9.3,6.5,0.4,3.1,0.0601,-0.0587,0.005,0.0092,-0.0233,0.0224,1.7,-0.5
0,-2,5,-1,3.3,3.5,2.3,0.5,0.0485,-0.0524,0.0227,0.0032,0.0161,0.0166,0.4,1.6
-5,0,2,2,-15.7,-7.3,-5,0.4,-0.0823,0.0244,-0.0329,0.0148,-0.0244,0.0397,-2.8,-7.1
-1,-1,-1,6,15.8,12.8,4.2,3.7,0.0925,-0.0415,0.0306,0.0137,0.0247,0.0359,1.1,1
6,-2,2,-5,-11.6,-11.3,-3.5,-3.5,-0.0952,-0.0616,-0.0004,-0.0245,0.0217,0.0289,-2.4,-5.3
-2,2,0,-1,7.2,12.1,0.8,3,0.0087,0.0663,-0.0103,0.0068,-0.0151,0.0224,4.8,0.1
1,1,0,-4,3,3.6,0.1,1.7,0.0771,0.0065,0.0066,0.0141,0.0801,-0.0551,-5.6,0.5
-4,2,-6,5,11.9,3.6,3.3,-1.2,0.1001,-0.0844,0.0161,0.0083,0.0281,0.001,3.5,-4.5
-8,10,-2,1,-9.3,-1.8,-0.2,0.6,-0.083,0.0246,-0.0246,0.0136,-0.1062,-0.0057,-2.3,1.8
6,-3,8,-6,5.9,11.8,-0.1,0.3,0.0057,-0.0552,-0.0344,0.0406,-0.0106,0.0632,0.8,1.4
-10,5,0,5,2,8.7,-2.2,0.3,-0.0195,-0.0124,-0.021,0.0198,0.0047,0.0117,1.8,-1.6
7,-7,4,-5,-1.2,-13,-1.2,-5.8,0.097,-0.0696,-0.0053,-0.0863,0.0155,0.029,1.5,3.7
-4,0,-4,7,-7,-4.2,-1.4,1.7,-0.02,0.0629,-0.0213,-0.0194,-0.0457,-0.0928,2.2,2.1
1,3,6,-11,-3.4,7.5,-0.2,3.2,-0.0614,0.0795,-0.0087,0.0271,-0.037,0.0048,1.4,-0.1
-7,9,-8,1,4.5,6.2,-1.1,1.7,0.0707,0.0118,-0.0349,0.0207,0.0473,-0.11,5.2,2
3,-3,9,-9,-10.1,1.5,-4.1,1.6,-0.1646,-0.0393,-0.0515,-0.0092,-0.0207,0.0574,1.9,6.3
-6,4,-9,7,-2.8,-10.3,1,0.3,-0.0042,-0.0029,0.0281,-0.0336,0.0134,-0.0748,-2.7,0.2
4,-1,4,-7,-8.5,-5.3,-4.1,-2.2,-0.0724,-0.0096,-0.0264,-0.0113,-0.0332,0.0452,0.9,-4.7
6,-6,10,-12,-20.8,-13.1,-5.8,-3.1,-0.1348,0.0628,-0.0427,0.0067,-0.0455,0.004,-2.3,-3.4
5,-2,2,-4,-0.8,-1.4,0.2,0.7,-0.0146,0.0421,0.0272,0.0137,-0.0482,-0.0432,-3.7,-3.7
4,-2,-1,-2,2.3,0.6,-2.3,-0.5,0.022,-0.0116,0.0166,0.0042,0,-0.0321,-1.8,-1.8
4,-2,8,-9,-3.5,-4.2,-1.7,0,-0.0114,-0.0994,-0.0307,-0.0296,0.0353,0.0162,-0.5,2.5
-1,-1,5,-2,13,14.3,1.5,0.9,0.0396,-0.0075,0.0302,0.0473,0.0161,0.0347,-1.2,-1.3
-5,7,-6,2,1.5,10.1,-0.6,3.5,0.0086,0.0643,-0.0146,0.0313,-0.0381,-0.0515,-1.3,2.5
-6,7,-7,7,9.1,12.6,3.3,3.7,-0.0304,-0.042,0.031,0.0399,0.0254,-0.1027,-1,2.7
-8,4,-8,13,3.8,-1.6,0.7,-1.6,0.0425,-0.0059,0.0014,-0.0392,-0.1141,0.0246,1.9,-0.9
1,-2,0,2,-9,-14.5,-2.6,-2.2,-0.0015,-0.0642,-0.003,-0.0263,0.0138,-0.0547,-3.7,1.2
-4,7,-4,0,-6.6,-6.3,-2.8,-1,0.0248,0.0441,-0.0385,-0.0258,-0.011,-0.1156,3.9,3
2,-2,7,-7,-6.3,9.1,-2.6,3.4,-0.1367,0.0099,-0.0225,0.0338,-0.0052,0.0963,-2.2,3.3
-5,3,-6,6,-1.9,-0.9,-1.1,-1.4,-0.0314,0.0257,-0.0417,-0.0198,0.0346,0.0354,2.6,3
8,-7,5,-7,-4.2,-7.7,-0.2,-3.7,-0.005,-0.0873,0.007,-0.0073,0.0441,-0.1107,-2.1,3.9
5,-2,7,-8,-8.5,-1.6,-4.8,-5.7,-0.082,-0.0441,-0.0453,0.0064,-0.0463,0.0923,-0.3,-3.6
0,-1,-1,2,17,12.1,7,2.6,0.1193,0.0047,0.0566,0.0082,-0.0004,-0.0212,-0.2,1.8
5,-4,0,-3,-0.7,-1.3,1.6,1.5,0.0421,0.0442,0.0003,-0.0202,-0.0408,-0.0253,2.8,5.5
-6,1,-6,10,-6.5,-5.9,-2.2,-4.4,-0.0156,0.0639,-0.0167,-0.0269,-0.0866,-0.0308,1.7,-1.3
9,-11,3,1,11,8.9,1.5,2,0.0151,0.001,0.0526,0.0106,0.0631,0.1062,-4.9,-3.4
2,0,6,-7,2.2,4.2,0.6,1.9,0.0795,-0.0366,0.021,0.0085,0.0451,0.0518,-6,-1
0,-3,6,-5,-4,3,-1.4,1.3,-0.0224,0.0854,-0.0082,0.0341,-0.002,0.0775,-2.5,-2.3
0,1,-1,-1,-9.3,-11.2,-4,-6.4,-0.0778,-0.0588,-0.0058,-0.0346,-0.018,0.0354,-2.7,-6.8
0,1,5,-6,-1.6,2.2,1,1.6,0.0282,0.0244,-0.0013,-0.0029,-0.0481,-0.0197,1.2,3.3
6,-6,5,-7,1.5,-4.3,2.1,-2.8,0.095,-0.0245,0.0277,-0.0252,-0.0017,-0.1216,-2.2,4.3
2,-4,2,0,5.3,-2.9,0.9,-1.7,0.1092,0.0346,-0.016,-0.0524,0.0274,0.0896,5.4,0
0,1,1,-3,9.5,11.9,-0.2,-1.2,0.0476,0.0363,0.0216,0.0424,0.0334,-0.0035,-4.6,0.4
-1,-1,3,-3,4.7,6.9,-0.6,1.8,-0.0751,-0.0965,-0.0375,0.0277,0.0396,0.0699,2.1,1.4
2,-2,7,-7,-5.6,8.5,-2.1,4.6,-0.1082,0.0957,-0.0154,0.0518,-0.0333,0.0158,-5.2,0.6
3,-2,-1,1,-11.1,-10.5,-1.6,1.1,-0.0213,-0.0072,-0.0223,-0.0257,-0.0443,-0.0398,-0.2,-1.2
-5,3,2,-1,-7.8,1.3,-1.5,3.1,-0.0975,-0.0188,-0.0303,0.0235,0.0811,0.0096,-0.6,-2.7
-1,-3,-5,9,-1.3,-8.4,-1.2,-1.8,-0.0295,-0.0438,-0.0096,-0.0221,0.0409,-0.0075,3.2,1.4
3,-1,5,-4,-10.1,-16.6,-3.2,-6.1,-0.09,-0.0889,-0.0027,-0.0361,-0.0081,0.0899,0.5,-8.5
2,-3,0,-1,-3.2,-4.5,-0.5,-2.5,-0.0401,-0.0414,0.017,-0.0006,0.0386,-0.0372,-5.3,-0.3
-1,-1,-5,7,3.4,-0.9,-0.3,-0.5,-0.0233,-0.0212,0.0102,0.0097,0.0481,0.0295,-1.7,-3.6
-6,7,-8,9,9.4,5,3.9,1.2,0.1018,0.0662,0.0403,0.0022,0.019,-0.0652,-0.9,-0.7
-7,4,-2,7,1.5,-2.3,3.2,0.5,0.0535,-0.0491,-0.0036,-0.0291,-0.0462,0.0053,5,1.8
3,-1,-6,4,9,-8.2,1.7,-4.7,0.1023,-0.0799,0.0578,-0.0314,-0.0144,-0.014,0.4,-5.1
5,-3,7,-8,7.2,6.6,1.4,-1.3,0.0507,0.0233,0.0202,0.0269,0.0318,-0.0098,-5.4,1.3
-4,0,-5,6,12.5,-0.5,2.8,1.1,0.1144,0.0071,0.0592,-0.0223,0.1202,0.0095,0.5,-4.8
-1,0,2,-3,13.1,16.5,2.4,5.8,-0.0242,0.0366,0.0337,0.0805,-0.0199,0.0327,-4.1,-3.9
-6,8,-3,-2,2.2,6.3,0.1,0.3,0.0308,0.0007,-0.0135,0.016,-0.0212,0.0045,0.9,2.6
-4,5,-7,7,-3.6,-1.3,0.8,2.1,-0.0574,0.0613,-0.0268,0.0088,-0.1131,-0.0478,5.4,0.5
-6,4,-5,6,3.3,-0.6,1.6,1.4,0.0173,0.0483,0.0091,-0.0126,-0.0174,0.0296,1.7,-1.6
-5,6,-5,4,6.1,0.6,2.3,-0.4,0.0701,-0.0072,-0.0109,-0.0383,0.0106,-0.0631,4.9,5.1
4,-3,1,0,-18.2,-9.5,-3.8,0.5,-0.1047,0.0085,-0.0593,-0.0068,-0.0632,-0.0208,-2.1,1.7
4,-4,3,-3,7.1,-2.9,2.2,-0.7,0.0963,-0.1676,0.0303,-0.0203,-0.002,-0.0702,0.3,2.1
6,-5,8,-10,-4.7,-7.7,-0.7,0.8,0.0299,0.0297,-0.0277,-0.0383,0.0223,0.0531,2.3,1
7,-2,-2,-3,16,-3,4,-1.6,0.1773,0.0407,0.0798,-0.0164,-0.031,-0.0429,-1,1
2,0,-2,-2,11.6,15.1,1.8,1.5,0.0247,0.0805,0.0332,0.0392,-0.0614,0.0517,-2.1,-2.6
-1,-1,0,0,-5.3,-8.7,-1.3,-2.9,-0.0607,-0.0741,-0.0243,-0.048,-0.027,0.0256,1.6,2
-5,3,-4,6,-2.7,0.8,-0.1,2.4,-0.0327,-0.0142,-0.0044,0.0165,0.0143,0.0409,0.1,-2
1,-3,2,1,-7.8,-16.6,-2.5,-3.6,-0.0037,-0.0133,-0.055,-0.0588,0.0116,-0.0284,3.5,1.3
-4,1,-3,2,-7.8,4.5,-4.2,-1.6,-0.0347,0.1162,-0.0442,0.0234,-0.013,-0.0388,0.5,2.1
-8,4,-3,8,13.4,16.3,2.3,5.9,0.0726,0.0387,0.0019,0.0372,0.0124,0.0764,1.1,2.8
-2,1,0,4,3.9,0.4,-0.7,-5.3,0.0314,-0.0463,0.0079,-0.0128,-0.0411,0.0622,-1.8,-0.5
1,-3,6,-3,4.5,6.5,0.6,2.3,0.1258,0.0603,0.0207,0.0021,0.0225,0.0125,0.4,-1.2
1,2,5,-8,-1.5,5.4,0.6,0.9,0.0218,0.0201,-0.0015,0.0164,-0.0372,-0.0006,-1.9,-1
-4,2,0,-2,3.8,3.1,-0.8,-2.5,0.0511,-0.0155,-0.0062,0.0127,0.0263,0.0024,0.8,2.1
-1,0,0,0,10.4,15.5,4.4,7.5,0.0346,0.1152,0.0231,0.0386,-0.0212,-0.0724,-3.6,5.9
-1,5,-4,2,-12.4,-10.6,-1.7,-2.2,-0.0006,0.0098,-0.0294,-0.0564,-0.037,-0.117,3.3,1.6
0,1,2,-4,-10,-11.4,-1.9,-0.5,-0.0498,0.0384,-0.0206,-0.0374,-0.016,-0.0322,2,-2.1
-4,4,-4,5,3.2,9.9,1.2,3.8,-0.0092,0.1103,0.0189,0.0542,0.0311,0.0289,-5.9,-3.1
0,0,1,-3,0.8,-2.5,2.4,-0.5,0.0323,-0.0665,0.0058,-0.042,-0.0373,0.0011,1.5,3.8
1,-2,-3,2,1.4,0.5,0.5,-2.8,0.0675,-0.044,0.0101,0.0005,-0.0081,-0.0586,-0.6,1
9,-5,9,-11,8.7,3.5,4.4,1.9,0.1587,0.0988,0.0638,0.0166,-0.0476,-0.0507,-2.1,1.6
4,-4,1,-2,14.7,19.2,2,4.5,0.0339,0.0525,0.0511,0.0603,-0.0226,-0.0029,-7.1,-0.7
-4,4,3,-1,9,19.1,0.6,2.6,-0.0408,0.1092,-0.0002,0.054,0.0333,0.1074,-1.2,2.5
-3,4,-3,4,3.5,-2.2,-1,-2,0.0351,-0.0271,-0.0207,-0.0278,-0.0372,-0.0682,6,2.5
-2,-1,1,0,4.3,-0.8,2.1,1.6,-0.0405,-0.0494,0.0293,-0.0153,0.0774,-0.0201,2.6,-3.2
-2,3,6,-4,-7.8,-8.3,-0.1,-4.1,-0.0252,-0.045,-0.023,-0.0286,0.0077,0.0236,3,1.1
-4,3,-1,1,5.8,14.3,4.6,5.4,0.0109,0.1346,0.0075,0.0373,-0.1032,0.0073,0.1,4.6
-7,3,-2,6,-12.3,-4.3,-4.6,-3.1,-0.104,-0.0853,-0.0536,-0.0014,-0.0267,-0.0048,2.7,-3
-4,6,-2,-1,9.4,5.4,3.1,1,0.0848,-0.1049,0.007,0.0166,0.0244,-0.0545,0.4,3.8
-5,1,-3,4,18.1,8.1,5,3.9,0.0713,-0.0786,0.0524,0.0367,0.0664,0.0511,0.8,-5.4
5,-3,5,-5,-9.6,-9,-0.5,-2.7,-0.0886,-0.0229,-0.0006,-0.0084,-0.0082,0.0022,-2.4,-0.2
0,1,1,-2,7,14,0.8,2.4,-0.0967,0.0051,0.0103,0.0276,0.0211,0.0507,3.3,2.3
-4,3,-6,7,3.8,4.6,-1.7,1.3,-0.0773,0.0257,-0.0075,0.0146,0.0324,0.0617,-0.1,-0.4
4,-5,7,-8,-3.1,8.6,-0.2,3.1,-0.0664,0.0445,0.0264,0.0447,-0.0445,0.0047,-6,-0.7
-4,2,0,1,4.1,11.2,-0.3,2.4,0.0038,0.0962,-0.0088,0.0365,0.008,0.0235,1,2
-6,1,-8,13,15.9,8.6,2.5,1.1,0.1042,-0.0157,0.034,0.004,-0.0489,0.0793,4.3,0.4
5,-5,2,-3,3.8,-4.7,2.5,-3.1,0.06,-0.0046,0.0443,-0.0116,0.0013,-0.0749,-3.2,-1
3,0,5,-7,-5.6,-10.7,2.3,-1,0.0336,0.0474,0.0132,-0.0265,-0.0323,-0.0289,2.5,3.8
-2,6,-3,0,-11.1,-9.1,-1.2,-1,-0.0725,-0.0787,-0.0582,-0.0192,-0.0589,-0.1275,2.7,4.4
-4,1,-6,8,-11.5,-14.9,0.3,-1.5,-0.03,-0.0326,-0.0186,-0.0412,-0.0432,-0.0709,-1.1,1.9
-4,0,-2,6,-6.9,-3,-3.1,-4.6,-0.0326,-0.0305,-0.0185,-0.0057,-0.0813,0.0294,-1.9,-0.7
2,-3,3,-4,2,5.2,1.8,0.1,0.0313,0.0071,0.0214,0.0128,-0.0781,-0.0571,-2.2,-0.9
2,-3,2,-1,6.3,2.1,2.7,-0.4,0.0386,0.074,0.0323,0.0367,0.0479,-0.0442,-5.4,-1.7
-3,5,-1,-3,-1.9,-8.1,-1.7,-5.8,-0.0009,-0.0858,-0.0092,-0.0186,0.0167,-0.0205,0.9,-2.2
3,-4,8,-5,1.2,7.3,1.9,3.5,-0.0165,-0.0954,-0.0156,0.0324,0.0497,0.0074,-1.7,4
0,1,1,1,3.3,-7,2.4,1.9,0.0067,0.008,0.0201,-0.0351,0.0799,-0.0108,2.3,-1
-6,2,-5,8,4.9,3,-1.1,2.3,0.0754,0.0082,-0.014,-0.0042,-0.0529,0.0368,5.3,1
-4,3,0,0,6.2,7.2,1.4,2.1,0.0013,0.034,-0.0141,0.0012,0.0251,0.0476,1.4,3.5
0,0,-3,2,9.1,8.8,-1.7,1.9,-0.0203,0.0461,0.009,0.0256,0.0232,0.0339,4.4,-2.3
-1,-1,1,4,-9.9,3.8,-4.6,-0.5,-0.0582,0.0688,-0.062,0.0346,-0.0796,0.001,-4.7,4.1
7,-3,3,-7,-7.7,-11.4,0,-3.2,0.0154,0.0565,0.0247,-0.0676,-0.0398,-0.0469,0.5,4.2
2,-3,2,2,0.4,-3.1,-2.2,1,0.0362,-0.1257,-0.0075,-0.0012,0.0815,-0.0244,-0.5,3.2
-2,1,-1,1,-5.5,1.7,1.2,4.2,-0.091,0.0367,-0.0274,0.0165,-0.1051,-0.0753,1.4,6.7
0,4,1,-5,-19.7,-10.2,-3.9,-0.7,-0.0849,0.0212,-0.0667,-0.0179,-0.0497,-0.1384,2.1,0.7
4,-5,5,-4,-6.4,4.3,-1.2,2.8,-0.0622,0.0554,0.0257,0.0484,0.0149,0.0245,-6.1,-2.2
-4,3,-6,6,-0.5,7.4,-2.8,0.1,-0.0402,-0.0001,-0.0378,-0.0089,-0.0213,0.0314,4.9,1.4
-3,5,-7,5,12.9,11.1,2.9,1.2,0.0363,0.0436,0.0614,0.0412,-0.0604,-0.0065,2.1,-2.8
-5,4,-3,5,3.8,7.9,0.8,3.3,0.0792,0.0645,0.0166,0.0449,-0.0121,0.0339,-5.5,0.1
-5,6,-1,-2,-7.2,-4.2,0.3,-1,-0.0897,-0.0818,-0.0336,0.0044,-0.1057,-0.0938,-0.1,6.3
3,-1,4,-4,-5.8,-8.3,-2.1,-6.1,-0.0414,-0.0254,-0.0005,-0.0608,0.0221,0.007,3.5,-1
1,-3,5,-4,-2.3,5.2,-2.4,-0.8,-0.0128,-0.0125,0.0093,0.0366,-0.0806,-0.0293,-4.6,-0.7
-6,2,-8,8,14.4,1.3,2,-1.2,0.0055,-0.0758,0.048,-0.0355,0.0477,0.0691,7.5,-5.1
-2,0,-7,8,-5,-16,-0.6,-0.1,0.0663,-0.0791,-0.008,-0.0516,-0.014,-0.1031,3.8,-2.4
5,-8,5,-5,1.3,-0.7,1.9,-2.9,0.0007,0.0026,0.0251,-0.0128,-0.0259,0.0675,-0.3,-1.3
-4,0,-4,5,-3.7,-1.8,-2.4,-2.2,-0.03,0.0545,-0.0139,-0.0247,-0.0566,0.0395,1.9,3
5,-3,5,-9,1.1,1.2,0.7,3,0.0156,0.0287,0.0304,-0.015,-0.0737,-0.0062,1.4,5.1
6,-4,3,-7,0.8,6.9,-1.6,3.1,-0.0703,0.0552,0.0017,0.0277,-0.0273,-0.0609,-2.6,-3.5
2,-2,2,0,-6.9,-14.4,-5.1,-5.9,-0.0344,-0.1526,-0.0076,-0.0445,0.1164,0.0002,-1.2,-3.5
2,-1,2,-4,-0.8,-1,2.5,-2.4,-0.055,-0.0428,-0.0127,-0.0099,-0.02,0.0361,-0.6,3.7
-6,3,3,-1,16.1,15.9,3,2.3,0.0168,0.045,0.0523,0.0196,0.0828,0.1172,1.9,-2.4
-2,3,-7,5,0.3,-8.4,0.1,-2.9,0.0515,0.0325,0.0066,-0.0184,-0.0174,0.0118,2.2,-1.9
1,-1,1,-1,9.5,11,3.2,3,-0.0072,0.0391,0.0491,0.0644,-0.016,-0.0403,-1.3,-0.8
2,-1,5,-4,0.8,0.4,-0.8,2.2,0.0072,0.0558,0.0203,0.0296,0.0535,0.0147,-1.4,-2.1
1,-4,2,1,4.5,-1.6,1.7,-0.6,0.0468,0.0321,0.052,0.0148,0.0081,0.0476,-4.4,-3.6
-1,-2,-2,4,-7.6,-9.6,-2.2,-2,0.0088,-0.0256,-0.0169,-0.0271,-0.0775,-0.0397,2.4,2.1
6,-6,7,-4,4.8,4.6,-0.1,0,0.0602,0.0249,0.0066,-0.006,0.0364,0.0616,2.5,-2.7
-1,-1,-1,2,8.3,5.9,1.6,0.2,0.0731,0.0414,0.0356,-0.0025,0.041,0.0469,2.9,-3.4
5,-1,3,-6,-12.3,-14.5,-1.1,-3.9,-0.0449,-0.0107,-0.0002,-0.0567,0.0513,-0.0309,1.6,-1.5
2,-3,4,-3,-16.1,-13.7,-5.4,-1.2,-0.1018,-0.0521,-0.0264,-0.029,0.0702,-0.0462,-3.3,-0.2
-2,3,2,-1,-8.6,-2.8,-0.2,0.4,0.0034,0.0425,-0.0136,-0.0136,-0.0193,-0.0018,-2.1,1.8
2,-4,2,-2,-1.2,7.4,1.2,0.9,-0.0308,0.0232,0.0006,0.0368,-0.0384,0.0312,-3.7,0.3
-2,-1,-4,7,12,11,1.1,-0.4,-0.023,-0.0303,-0.0024,0.0209,0.0247,-0.0001,0,-5.1
-4,3,-3,2,3.7,-0.7,2.3,-1.9,0.0097,-0.0288,-0.0061,-0.0176,-0.0693,0.0048,3.3,2.5
-4,4,1,1,15.3,12.9,-1,0.2,0.0107,0.0278,0.0177,0.0012,0.065,0.0542,4.8,-0.3
2,-5,2,0,1.6,-6,0.2,-2.5,0.0235,0.045,0.0178,-0.0072,0.014,0.0824,-1,-0.7
-4,4,-2,4,13.2,13.9,1.3,5.1,-0.0497,0.1068,0.057,0.0623,0.0259,-0.0201,-0.7,-0.7
7,-4,4,-5,-10.1,-0.5,-3.5,-2.7,-0.0876,0.0155,-0.0412,0.0142,-0.0048,0.0131,-3.8,4.7
1,-1,1,0,5.2,7.1,-2.3,2.6,0.0801,0.0536,0.0108,0.0475,0.0771,0.0449,-4.1,-1.2
6,-7,3,0,-8.1,-6.7,-0.8,-0.9,0.0154,0.0063,-0.0104,-0.0019,0.0153,-0.0081,-1.3,-2.6
1,0,6,-6,-1.5,0.9,-0.5,-2.2,-0.0479,-0.0514,-0.0234,-0.0193,-0.0368,0.0061,3.2,4.4
5,-3,5,-7,4.5,6.2,0.4,4.7,0.1023,-0.0077,0.0316,0.0161,-0.0168,0.0041,-1,4.9
1,-1,4,-6,2.1,9.9,1.8,4.5,-0.0854,0.0325,-0.0026,0.0668,-0.0125,-0.0167,-3.9,-0.4
4,1,3,-9,4.8,8.8,4.2,2.4,-0.0148,0.0289,0.0142,0.0355,-0.0267,-0.0172,1.5,-0.2
-1,0,0,0,-14.1,-13.6,-2.7,-3.6,-0.0053,-0.1049,-0.0571,-0.053,-0.0238,-0.0275,-1.3,2.3
-3,2,1,1,-2.3,5.4,-0.2,-0.2,-0.0506,-0.0184,0.0057,-0.0067,-0.0347,0.0231,-0.6,0.8
-4,2,-7,7,10.4,6.4,0.8,0,-0.0022,0.0428,0.0309,0.0079,-0.0481,0.0253,4.3,-1.7
-3,1,-6,8,4.1,1.6,2.9,-0.8,0.1098,-0.0291,0.0221,0.0145,-0.0134,-0.0074,-3.5,-1.2
3,-6,1,4,9.2,7.6,1.8,0.9,0.1016,0.0482,0.0249,0.031,0.0717,0.029,-0.3,-6.2
1,-2,-3,3,15.9,13.9,2.2,4.2,-0.001,0.0399,0.0199,0.0026,0.079,0.0197,1.7,-1
0,-1,2,-1,-6,3.3,0.6,4.9,-0.0599,0.0746,-0.0182,0.0338,-0.0416,-0.0483,-2.6,3
1,0,2,-1,-0.7,7.5,-3.2,2.7,-0.0445,0.0524,-0.0345,0.0322,-0.0256,-0.041,-1.5,4.4
3,-3,0,0,-4.7,1.9,0.3,0,0.0076,0.0128,0.0089,0.0042,-0.0345,-0.0173,-1.4,-2.2
-1,2,-1,0,7.9,9.5,1.6,1.3,0.0123,-0.0131,0.0217,0.041,-0.0706,0.0298,-0.8,-0.4
4,-2,6,-7,4.5,7.6,3.3,4.4,0.0862,-0.0209,0.0199,0.0386,0.0527,0.0082,-2,1.2
5,0,4,-7,-0.7,-9.7,1,-5.4,-0.0027,-0.1433,0.026,-0.0232,0.08,-0.0044,-2.2,-7.1
-5,4,6,-3,-3.3,1.7,-0.9,-0.1,-0.0493,0.0503,-0.0012,0.0202,0.0547,0.0309,0.6,0.8
-3,2,-4,5,7.4,1.1,0.1,1.3,0.0369,-0.0076,-0.0055,-0.0125,0.0384,0.054,1.5,1.4
-6,4,-4,6,-0.7,3.8,0.3,0.3,-0.0249,0.1038,0.0167,0.0101,-0.0834,0.0104,0.3,0.6
4,-1,3,-7,9,7.3,3.1,2.4,0.0792,-0.0192,0.0471,0.0064,-0.1255,-0.0506,1.7,3.9
3,-3,6,-5,3.8,7.9,0.5,-3.7,-0.018,-0.0229,-0.0023,-0.007,0.0087,0.128,2.4,3
-4,6,-6,5,2.1,-0.2,2.1,3,0.0172,0.0012,-0.0181,-0.0181,0.0517,-0.0657,5.5,-0.5
-1,3,-3,1,-2.1,-2.8,1.9,0.9,0.0372,-0.0328,-0.0148,-0.0361,-0.0438,-0.091,5.5,-1.3
1,0,3,-1,-2.6,-2.7,-1.6,2.2,-0.0137,0.0643,0.0403,0.0115,0.0111,-0.0224,-2.5,-3.8
-5,4,-5,6,7.2,-2.9,1.6,-3,0.0658,-0.0905,0.0086,-0.0479,-0.0054,0.007,4.1,0
-1,-1,0,3,-8.3,-14.3,-0.8,-2.6,0.0785,-0.1048,-0.005,-0.0438,0.0035,-0.0089,-3.9,0.7
3,-4,4,-5,-11.7,-5.8,0.1,-1.6,-0.0542,-0.0855,-0.0309,-0.02,-0.0512,-0.0493,-1.9,1.7
0,-2,1,-1,-2.4,1.2,-1.3,1.3,0.0182,0.0209,-0.0199,-0.005,-0.012,-0.0147,2.5,4.2
1,-3,0,2,6.5,6.6,1.3,-2.8,0.0119,0.0293,0.0297,0.0075,0.037,0.0971,0.8,-3.5
-7,6,-4,1,1.4,-5.5,0.2,-1.9,0.0069,-0.0792,0.0206,-0.0466,-0.0241,0.0665,3.8,-0.5
0,0,2,-3,-2,3,-1.6,0.4,-0.0565,0.0385,-0.0425,-0.0036,-0.0144,0.0108,3.2,5.6
-4,4,-1,2,3.1,0.3,2.5,0.5,-0.0125,0.0206,0.0349,0.0179,0.0316,0.0188,1.2,-0.3
1,-2,-9,8,5.5,-8.6,2,-1.2,0.056,-0.0953,0.0025,-0.0283,-0.0431,-0.0226,4.4,-0.6
-3,0,-1,2,-6.3,3.5,-0.3,-1.4,-0.0447,0.0054,-0.0221,0.0025,-0.0757,-0.0244,-0.6,3
-1,1,-1,0,10.6,16.8,0.4,3.4,-0.0014,0.1031,-0.0066,0.0316,0.041,0.0552,4.2,0.6
2,-2,-3,1,-14.1,-16.4,-1.4,-0.2,-0.0253,-0.0096,-0.001,-0.0103,-0.0233,-0.081,-3.3,-2.4
1,1,-1,-1,-12.2,-14.1,-4.3,-4,-0.1143,-0.0861,-0.0457,-0.0593,-0.0084,-0.0355,0.8,3
3,-3,0,-2,8.4,5,2.2,0,0.0976,0.0008,0.0387,0.0003,-0.0362,-0.0095,-0.5,0.8
-1,1,1,-1,21.4,20.2,7.5,4.3,0.0395,-0.0218,0.0435,0.0714,-0.0703,-0.0245,1.9,0.9
0,2,1,-2,3.8,1.3,2.7,1.7,-0.0719,-0.0066,-0.0086,-0.0052,0.1485,0.0263,2.6,-2
