game_date_est,season,game_id,game_status_text,home_team_id,visitor_team_id,home_team_wins,num_possible_outcomes,team_home,team_away,odds_home,odds_away,score_home,score_away
12/9/2017,2017,21700382,Final,1610612763,1610612760,0,2,MEM,OKC,2.73,1.5,101,102
12/9/2017,2017,21700384,Final,1610612757,1610612745,0,2,POR,HOU,3.93,1.28,117,124
12/9/2017,2017,21700380,Final,1610612741,1610612752,1,2,CHI,NYK,2.41,1.62,104,102
12/9/2016,2016,21600339,Final,1610612738,1610612761,0,2,BOS,TOR,1.75,2.15,94,101
12/9/2016,2016,21600340,Final,1610612749,1610612737,0,2,MIL,ATL,1.65,2.34,110,114
12/9/2016,2016,21600341,Final,1610612760,1610612745,0,2,OKC,HOU,2.06,1.82,99,102
12/9/2016,2016,21600343,Final,1610612742,1610612754,1,2,DAL,IND,2.44,1.6,111,103
12/9/2016,2016,21600342,Final,1610612750,1610612765,0,2,MIN,DET,2.4,1.62,90,117
12/9/2016,2016,21600344,Final,1610612747,1610612756,0,2,LAL,PHX,1.82,2.05,115,119
12/9/2016,2016,21600345,Final,1610612758,1610612752,0,2,SAC,NYK,1.43,2.97,100,103
12/9/2016,2016,21600338,Final,1610612739,1610612748,1,2,CLE,MIA,1.11,7.33,114,84
12/9/2016,2016,21600337,Final,1610612766,1610612753,1,2,CHA,ORL,1.32,3.56,109,88
12/9/2015,2015,21500324,Final,1610612749,1610612746,0,2,MIL,LAC,2.88,1.45,95,109
12/9/2015,2015,21500319,Final,1610612738,1610612741,1,2,BOS,CHI,1.61,2.4,105,100
12/9/2015,2015,21500328,Final,1610612742,1610612737,0,2,DAL,ATL,2.06,1.82,95,98
12/9/2015,2015,21500320,Final,1610612766,1610612748,1,2,CHA,MIA,1.97,1.88,99,81
12/9/2015,2015,21500321,Final,1610612764,1610612745,0,2,WAS,HOU,1.57,2.54,103,109
12/9/2015,2015,21500322,Final,1610612765,1610612763,0,2,DET,MEM,1.57,2.52,92,93
12/9/2015,2015,21500323,Final,1610612761,1610612759,1,2,TOR,SAS,3.12,1.4,97,94
12/9/2015,2015,21500326,Final,1610612756,1610612753,1,2,PHX,ORL,1.51,2.68,107,104
12/9/2015,2015,21500327,Final,1610612762,1610612752,1,2,UTA,NYK,1.69,2.26,106,85
12/9/2015,2015,21500325,Final,1610612750,1610612747,1,2,MIN,LAL,1.3,3.73,123,122
12/9/2014,2014,21400313,Final,1610612756,1610612748,0,2,PHX,MIA,1.54,2.59,97,103
12/9/2014,2014,21400315,Final,1610612747,1610612758,1,2,LAL,SAC,1.62,2.39,98,95
12/9/2014,2014,21400308,Final,1610612739,1610612761,1,2,CLE,TOR,1.37,3.25,105,101
12/9/2014,2014,21400309,Final,1610612765,1610612757,0,2,DET,POR,4.13,1.25,86,98
12/9/2014,2014,21400310,Final,1610612763,1610612742,1,2,MEM,DAL,1.68,2.26,114,105
12/9/2014,2014,21400311,Final,1610612740,1610612752,1,2,NOP,NYK,1.38,3.22,104,93
12/9/2014,2014,21400312,Final,1610612760,1610612749,1,2,OKC,MIL,1.16,5.57,114,101
12/9/2014,2014,21400314,Final,1610612762,1610612759,1,2,UTA,SAS,4.96,1.19,100,96
12/9/2013,2013,21300309,Final,1610612758,1610612742,1,2,SAC,DAL,2.6,1.54,112,97
12/9/2013,2013,21300308,Final,1610612762,1610612757,0,2,UTA,POR,3.43,1.34,94,105
12/9/2013,2013,21300307,Final,1610612763,1610612753,1,2,MEM,ORL,1.23,4.46,94,85
12/9/2013,2013,21300306,Final,1610612764,1610612743,0,2,WAS,DEN,1.96,1.88,74,75
12/9/2013,2013,21300304,Final,1610612766,1610612744,1,2,CHA,GSW,3.05,1.41,115,111
12/9/2013,2013,21300305,Final,1610612755,1610612746,0,2,PHI,LAC,5.07,1.19,83,94
12/9/2012,2012,21200296,Final,1610612756,1610612753,0,2,PHX,ORL,1.56,2.53,90,98
12/9/2012,2012,21200297,Final,1610612747,1610612762,0,2,LAL,UTA,1.31,3.62,110,117
12/9/2012,2012,21200294,Final,1610612760,1610612754,1,2,OKC,IND,1.16,5.62,104,93
12/9/2012,2012,21200293,Final,1610612751,1610612749,0,2,BKN,MIL,1.41,3.01,88,97
12/9/2012,2012,21200292,Final,1610612746,1610612761,1,2,LAC,TOR,1.12,6.64,102,83
12/9/2012,2012,21200295,Final,1610612752,1610612743,1,2,NYK,DEN,1.54,2.6,112,106
12/9/2010,2010,21000329,Final,1610612757,1610612753,1,2,POR,ORL,2.21,1.69,97,83
12/9/2010,2010,21000328,Final,1610612742,1610612751,1,2,DAL,BKN,1.13,6.23,102,89
12/9/2010,2010,21000327,Final,1610612755,1610612738,0,2,PHI,BOS,2.84,1.45,101,102
12/9/2009,2009,20900313,Final,1610612750,1610612740,0,2,MIN,NOP,2.26,1.67,96,97
12/9/2009,2009,20900315,Final,1610612759,1610612758,1,2,SAS,SAC,1.09,8.22,118,106
12/9/2009,2009,20900314,Final,1610612745,1610612739,1,2,HOU,CLE,2.26,1.67,95,85
12/9/2009,2009,20900316,Final,1610612747,1610612762,1,2,LAL,UTA,1.15,5.64,101,77
12/9/2009,2009,20900308,Final,1610612737,1610612741,1,2,ATL,CHI,1.14,5.81,118,83
12/9/2009,2009,20900309,Final,1610612754,1610612757,0,2,IND,POR,2.5,1.56,91,102
12/9/2009,2009,20900310,Final,1610612755,1610612765,0,2,PHI,DET,1.54,2.57,86,90
12/9/2009,2009,20900311,Final,1610612751,1610612744,0,2,BKN,GSW,1.86,1.97,89,105
12/9/2009,2009,20900312,Final,1610612749,1610612761,1,2,MIL,TOR,1.52,2.59,117,95
12/9/2008,2008,20800311,Final,1610612756,1610612749,1,2,PHX,MIL,1.35,3.2,125,110
12/9/2008,2008,20800310,Final,1610612745,1610612737,1,2,HOU,ATL,1.5,2.65,92,84
12/9/2008,2008,20800306,Final,1610612764,1610612765,1,2,WAS,DET,2.62,1.46,107,94
12/9/2008,2008,20800305,Final,1610612739,1610612761,1,2,CLE,TOR,1.12,7.35,114,94
12/9/2008,2008,20800307,Final,1610612750,1610612762,0,2,MIN,UTA,3.1,1.37,96,99
12/9/2008,2008,20800308,Final,1610612741,1610612752,1,2,CHI,NYK,1.28,3.7,105,100
12/9/2008,2008,20800312,Final,1610612757,1610612753,0,2,POR,ORL,1.45,2.75,108,109
12/9/2008,2008,20800309,Final,1610612742,1610612759,0,2,DAL,SAS,2.08,1.75,126,133
12/9/2008,2008,20800313,Final,1610612758,1610612747,1,2,SAC,LAL,6.95,1.08,113,101
12/9/2007,2007,20700300,Final,1610612747,1610612744,1,2,LAL,GSW,2.41,1.58,123,113
12/9/2005,2005,20500275,Final,1610612759,1610612738,1,2,SAS,BOS,1.22,4.52,101,89
12/8/2019,2019,21900340,Final,1610612742,1610612758,0,2,DAL,SAC,1.25,4.23,106,110
12/8/2019,2019,21900339,Final,1610612764,1610612746,0,2,WAS,LAC,4.5,1.23,119,135
12/8/2019,2019,21900336,Final,1610612766,1610612737,0,2,CHA,ATL,1.78,2.09,107,122
12/8/2019,2019,21900337,Final,1610612748,1610612741,1,2,MIA,CHI,1.34,3.44,110,105
12/8/2019,2019,21900341,Final,1610612757,1610612760,0,2,POR,OKC,1.6,2.44,96,108
12/8/2019,2019,21900342,Final,1610612747,1610612750,1,2,LAL,MIN,1.17,5.42,142,125
12/8/2019,2019,21900335,Final,1610612751,1610612743,1,2,BKN,DEN,2.57,1.55,105,102
12/8/2019,2019,21900338,Final,1610612755,1610612761,1,2,PHI,TOR,1.68,2.26,110,104
12/8/2018,2018,21800380,Final,1610612737,1610612743,1,2,ATL,DEN,2.98,1.42,106,98
12/8/2018,2018,21800379,Final,1610612754,1610612758,1,2,IND,SAC,1.45,2.87,107,97
12/8/2018,2018,21800382,Final,1610612752,1610612751,0,2,NYK,BKN,1.77,2.1,104,112
12/8/2018,2018,21800381,Final,1610612739,1610612764,1,2,CLE,WAS,3.57,1.32,116,101
12/8/2018,2018,21800386,Final,1610612746,1610612748,0,2,LAC,MIA,1.19,5.07,98,121
12/8/2018,2018,21800385,Final,1610612757,1610612750,1,2,POR,MIN,1.69,2.25,113,105
12/8/2018,2018,21800384,Final,1610612763,1610612747,0,2,MEM,LAL,1.75,2.14,88,111
12/8/2018,2018,21800383,Final,1610612741,1610612738,0,2,CHI,BOS,3.85,1.28,77,133
12/8/2018,2018,21800378,Final,1610612742,1610612745,1,2,DAL,HOU,2.39,1.61,107,104
12/8/2017,2017,21700369,Final,1610612754,1610612739,1,2,IND,CLE,2.44,1.6,106,102
12/8/2017,2017,21700372,Final,1610612749,1610612742,1,2,MIL,DAL,1.36,3.35,109,102
12/8/2017,2017,21700371,Final,1610612763,1610612761,0,2,MEM,TOR,2.88,1.45,107,116
12/8/2017,2017,21700370,Final,1610612753,1610612743,0,2,ORL,DEN,1.8,2.07,89,103
12/8/2017,2017,21700373,Final,1610612740,1610612758,0,2,NOP,SAC,1.21,4.74,109,116
12/8/2017,2017,21700368,Final,1610612765,1610612744,0,2,DET,GSW,2.81,1.47,98,102
12/8/2017,2017,21700367,Final,1610612766,1610612741,0,2,CHA,CHI,1.2,4.87,111,119
12/8/2017,2017,21700374,Final,1610612759,1610612738,1,2,SAS,BOS,1.73,2.19,105,102
12/8/2016,2016,21600334,Final,1610612740,1610612755,0,2,NOP,PHI,1.37,3.25,88,99
12/8/2016,2016,21600333,Final,1610612763,1610612757,1,2,MEM,POR,2.29,1.68,88,86
12/8/2016,2016,21600332,Final,1610612764,1610612743,1,2,WAS,DEN,1.44,2.91,92,85
12/8/2016,2016,21600336,Final,1610612741,1610612759,1,2,CHI,SAS,2.4,1.62,95,91
12/8/2016,2016,21600331,Final,1610612761,1610612750,1,2,TOR,MIN,1.2,4.9,124,110
12/8/2016,2016,21600335,Final,1610612762,1610612744,0,2,UTA,GSW,6.69,1.13,99,106
12/8/2015,2015,21500314,Final,1610612754,1610612744,0,2,IND,GSW,2.94,1.43,123,131
12/8/2015,2015,21500313,Final,1610612739,1610612757,1,2,CLE,POR,1.19,5,105,100
12/8/2015,2015,21500316,Final,1610612763,1610612760,0,2,MEM,OKC,2.15,1.75,88,125
12/8/2015,2015,21500315,Final,1610612751,1610612745,1,2,BKN,HOU,2.78,1.48,110,105
12/8/2015,2015,21500317,Final,1610612743,1610612753,0,2,DEN,ORL,2.39,1.63,74,85
12/8/2015,2015,21500318,Final,1610612758,1610612762,1,2,SAC,UTA,1.71,2.22,114,106
12/8/2014,2014,21400307,Final,1610612746,1610612756,1,2,LAC,PHX,1.28,3.86,121,120
12/8/2014,2014,21400306,Final,1610612758,1610612762,1,2,SAC,UTA,1.45,2.85,101,92
12/8/2014,2014,21400302,Final,1610612764,1610612738,1,2,WAS,BOS,1.22,4.5,133,132
12/8/2014,2014,21400303,Final,1610612751,1610612739,0,2,BKN,CLE,4.26,1.24,88,110
12/8/2014,2014,21400304,Final,1610612761,1610612743,1,2,TOR,DEN,1.19,5.03,112,107
12/8/2014,2014,21400305,Final,1610612750,1610612744,0,2,MIN,GSW,12.71,1.04,86,102
12/8/2014,2014,21400301,Final,1610612754,1610612737,0,2,IND,ATL,1.9,1.94,92,108
12/8/2013,2013,21300303,Final,1610612747,1610612761,0,2,LAL,TOR,1.36,3.26,94,106
12/8/2013,2013,21300302,Final,1610612760,1610612754,1,2,OKC,IND,1.52,2.65,118,94
12/8/2013,2013,21300301,Final,1610612745,1610612753,1,2,HOU,ORL,1.08,9.28,98,88
12/8/2013,2013,21300300,Final,1610612765,1610612748,0,2,DET,MIA,2.42,1.6,95,110
12/8/2013,2013,21300299,Final,1610612752,1610612738,0,2,NYK,BOS,1.42,2.97,73,114
12/8/2012,2012,21200290,Final,1610612745,1610612742,0,2,HOU,DAL,1.42,3.01,109,116
12/8/2012,2012,21200285,Final,1610612738,1610612755,1,2,BOS,PHI,1.37,3.23,92,79
12/8/2012,2012,21200291,Final,1610612757,1610612758,0,2,POR,SAC,1.36,3.31,80,99
12/8/2012,2012,21200284,Final,1610612766,1610612759,0,2,CHA,SAS,5.42,1.16,102,132
12/8/2012,2012,21200282,Final,1610612746,1610612756,1,2,LAC,PHX,1.13,6.24,117,99
12/8/2012,2012,21200283,Final,1610612764,1610612744,0,2,WAS,GSW,2.59,1.54,97,101
12/8/2012,2012,21200286,Final,1610612748,1610612740,1,2,MIA,NOP,1.04,13.64,106,90
12/8/2012,2012,21200287,Final,1610612739,1610612765,0,2,CLE,DET,2,1.84,97,104
12/8/2012,2012,21200288,Final,1610612741,1610612752,1,2,CHI,NYK,2.16,1.74,93,85
12/8/2012,2012,21200289,Final,1610612763,1610612737,0,2,MEM,ATL,1.31,3.6,83,93
12/8/2010,2010,21000325,Final,1610612758,1610612764,1,2,SAC,WAS,1.54,2.56,116,91
12/8/2010,2010,21000317,Final,1610612739,1610612741,0,2,CLE,CHI,3.66,1.3,83,88
12/8/2010,2010,21000318,Final,1610612752,1610612761,1,2,NYK,TOR,1.33,3.46,113,110
12/8/2010,2010,21000319,Final,1610612749,1610612754,1,2,MIL,IND,1.76,2.1,97,95
12/8/2010,2010,21000320,Final,1610612750,1610612760,0,2,MIN,OKC,2.89,1.43,103,111
12/8/2010,2010,21000321,Final,1610612740,1610612765,1,2,NOP,DET,1.15,5.55,93,74
12/8/2010,2010,21000322,Final,1610612759,1610612744,1,2,SAS,GSW,1.13,6.24,111,94
12/8/2010,2010,21000323,Final,1610612756,1610612763,0,2,PHX,MEM,1.57,2.49,98,104
12/8/2010,2010,21000324,Final,1610612762,1610612748,0,2,UTA,MIA,1.93,1.89,98,111
12/8/2010,2010,21000316,Final,1610612738,1610612743,1,2,BOS,DEN,1.22,4.38,105,89
12/8/2010,2010,21000326,Final,1610612746,1610612747,0,2,LAC,LAL,3.98,1.26,86,87
12/8/2009,2009,20900305,Final,1610612740,1610612758,1,2,NOP,SAC,1.22,4.49,96,94
12/8/2009,2009,20900306,Final,1610612742,1610612756,1,2,DAL,PHX,1.53,2.57,102,101
12/8/2009,2009,20900307,Final,1610612746,1610612753,0,2,LAC,ORL,3.57,1.3,86,97
12/8/2009,2009,20900300,Final,1610612766,1610612743,1,2,CHA,DEN,2.35,1.62,107,95
12/8/2009,2009,20900301,Final,1610612761,1610612750,1,2,TOR,MIN,1.27,3.85,94,88
12/8/2009,2009,20900302,Final,1610612738,1610612749,1,2,BOS,MIL,1.08,9.05,98,89
12/8/2009,2009,20900303,Final,1610612741,1610612751,0,2,CHI,BKN,1.38,3.11,101,103
12/8/2009,2009,20900304,Final,1610612763,1610612739,1,2,MEM,CLE,3.59,1.31,111,109
12/8/2008,2008,20800302,Final,1610612763,1610612745,1,2,MEM,HOU,3.68,1.29,109,97
12/8/2008,2008,20800304,Final,1610612746,1610612753,0,2,LAC,ORL,2.45,1.55,88,95
12/8/2008,2008,20800303,Final,1610612760,1610612744,0,2,OKC,GSW,1.95,1.85,102,112
12/8/2008,2008,20800301,Final,1610612748,1610612766,1,2,MIA,CHA,1.22,3.95,100,96
12/7/2019,2019,21900331,Final,1610612752,1610612754,0,2,NYK,IND,2.92,1.44,103,104
12/7/2019,2019,21900332,Final,1610612755,1610612739,1,2,PHI,CLE,1.14,6.04,141,94
12/7/2019,2019,21900333,Final,1610612745,1610612756,1,2,HOU,PHX,1.14,6.33,115,109
12/7/2019,2019,21900334,Final,1610612762,1610612763,1,2,UTA,MEM,1.13,6.42,126,112
12/7/2019,2019,21900330,Final,1610612742,1610612740,1,2,DAL,NOP,1.22,4.55,130,84
12/7/2018,2018,21800375,Final,1610612759,1610612747,1,2,SAS,LAL,1.96,1.89,133,120
12/7/2018,2018,21800377,Final,1610612749,1610612744,0,2,MIL,GSW,1.77,2.11,95,105
12/7/2018,2018,21800369,Final,1610612765,1610612755,0,2,DET,PHI,2.47,1.58,111,117
12/7/2018,2018,21800368,Final,1610612766,1610612743,1,2,CHA,DEN,1.87,1.99,113,107
12/7/2018,2018,21800370,Final,1610612753,1610612754,0,2,ORL,IND,1.59,2.44,90,112
12/7/2018,2018,21800371,Final,1610612751,1610612761,1,2,BKN,TOR,4.36,1.23,106,105
12/7/2018,2018,21800372,Final,1610612739,1610612758,0,2,CLE,SAC,2.25,1.69,110,129
12/7/2018,2018,21800373,Final,1610612741,1610612760,1,2,CHI,OKC,4.47,1.23,114,112
12/7/2018,2018,21800374,Final,1610612740,1610612763,0,2,NOP,MEM,1.45,2.87,103,107
12/7/2018,2018,21800376,Final,1610612756,1610612748,0,2,PHX,MIA,4.09,1.26,98,115
12/7/2017,2017,21700365,Final,1610612751,1610612760,1,2,BKN,OKC,3.39,1.35,100,95
12/7/2017,2017,21700363,Final,1610612755,1610612747,0,2,PHI,LAL,1.27,4.02,104,107
12/7/2017,2017,21700364,Final,1610612756,1610612764,0,2,PHX,WAS,3.21,1.38,99,109
12/7/2017,2017,21700366,Final,1610612762,1610612745,0,2,UTA,HOU,3.14,1.39,101,112
12/7/2016,2016,21600326,Final,1610612745,1610612747,1,2,HOU,LAL,1.07,10.06,134,95
12/7/2016,2016,21600329,Final,1610612756,1610612754,0,2,PHX,IND,2.53,1.57,94,109
12/7/2016,2016,21600321,Final,1610612766,1610612765,1,2,CHA,DET,1.44,2.9,87,77
12/7/2016,2016,21600323,Final,1610612751,1610612743,1,2,BKN,DEN,2.6,1.54,116,111
12/7/2016,2016,21600324,Final,1610612737,1610612748,1,2,ATL,MIA,1.22,4.53,103,95
12/7/2016,2016,21600325,Final,1610612749,1610612757,1,2,MIL,POR,1.81,2.06,115,107
12/7/2016,2016,21600327,Final,1610612752,1610612739,0,2,NYK,CLE,4.07,1.26,94,126
12/7/2016,2016,21600328,Final,1610612742,1610612758,0,2,DAL,SAC,2.35,1.64,89,120
12/7/2016,2016,21600330,Final,1610612746,1610612744,0,2,LAC,GSW,2.53,1.57,98,115
12/7/2016,2016,21600322,Final,1610612753,1610612738,0,2,ORL,BOS,2.03,1.83,87,117
12/7/2015,2015,21500304,Final,1610612766,1610612765,1,2,CHA,DET,1.72,2.21,104,84
12/7/2015,2015,21500307,Final,1610612752,1610612742,0,2,NYK,DAL,1.93,1.92,97,104
12/7/2015,2015,21500305,Final,1610612755,1610612759,0,2,PHI,SAS,5.53,1.17,68,119
12/7/2015,2015,21500311,Final,1610612750,1610612746,0,2,MIN,LAC,2.5,1.58,106,110
12/7/2015,2015,21500310,Final,1610612749,1610612757,1,2,MIL,POR,2,1.86,90,88
12/7/2015,2015,21500312,Final,1610612740,1610612738,0,2,NOP,BOS,1.97,1.88,93,111
12/7/2015,2015,21500309,Final,1610612741,1610612756,0,2,CHI,PHX,1.34,3.42,101,103
12/7/2015,2015,21500306,Final,1610612748,1610612764,0,2,MIA,WAS,1.25,4.21,103,114
12/7/2015,2015,21500308,Final,1610612761,1610612747,1,2,TOR,LAL,1.11,7.23,102,93
12/7/2014,2014,21400298,Final,1610612742,1610612749,1,2,DAL,MIL,1.21,4.61,125,102
12/7/2014,2014,21400297,Final,1610612765,1610612760,0,2,DET,OKC,5.43,1.17,94,96
12/7/2014,2014,21400300,Final,1610612747,1610612740,0,2,LAL,NOP,2.26,1.68,87,104
12/7/2014,2014,21400299,Final,1610612752,1610612757,0,2,NYK,POR,3.3,1.36,99,103
12/7/2014,2014,21400296,Final,1610612763,1610612748,1,2,MEM,MIA,1.28,3.9,103,87
12/7/2014,2014,21400294,Final,1610612738,1610612764,1,2,BOS,WAS,2.46,1.59,101,93
12/7/2014,2014,21400295,Final,1610612737,1610612743,1,2,ATL,DEN,1.4,3.08,96,84
12/7/2013,2013,21300290,Final,1610612755,1610612743,0,2,PHI,DEN,3.4,1.34,92,103
12/7/2013,2013,21300291,Final,1610612739,1610612746,1,2,CLE,LAC,3.07,1.4,88,82
12/7/2013,2013,21300292,Final,1610612741,1610612765,0,2,CHI,DET,1.75,2.14,75,92
12/7/2013,2013,21300293,Final,1610612763,1610612744,0,2,MEM,GSW,2.11,1.77,82,108
12/7/2013,2013,21300294,Final,1610612750,1610612748,0,2,MIN,MIA,3.39,1.34,82,103
12/7/2013,2013,21300295,Final,1610612749,1610612751,0,2,MIL,BKN,2.2,1.71,82,90
12/7/2013,2013,21300296,Final,1610612759,1610612754,0,2,SAS,IND,1.57,2.5,100,111
12/7/2013,2013,21300297,Final,1610612762,1610612758,0,2,UTA,SAC,1.65,2.32,102,112
12/7/2013,2013,21300298,Final,1610612757,1610612742,0,2,POR,DAL,1.45,2.87,106,108
12/7/2012,2012,21200272,Final,1610612751,1610612744,0,2,BKN,GSW,1.37,3.25,102,109
12/7/2012,2012,21200273,Final,1610612737,1610612764,1,2,ATL,WAS,1.2,4.95,104,95
12/7/2012,2012,21200281,Final,1610612758,1610612753,1,2,SAC,ORL,1.68,2.26,91,82
12/7/2012,2012,21200280,Final,1610612760,1610612747,1,2,OKC,LAL,1.28,3.87,114,108
12/7/2012,2012,21200279,Final,1610612762,1610612761,1,2,UTA,TOR,1.34,3.41,131,99
12/7/2012,2012,21200278,Final,1610612759,1610612745,1,2,SAS,HOU,1.24,4.26,114,92
12/7/2012,2012,21200277,Final,1610612749,1610612766,1,2,MIL,CHA,1.31,3.63,108,93
12/7/2012,2012,21200276,Final,1610612750,1610612739,1,2,MIN,CLE,1.2,4.85,91,73
12/7/2012,2012,21200275,Final,1610612740,1610612763,0,2,NOP,MEM,3.84,1.29,89,96
12/7/2012,2012,21200274,Final,1610612765,1610612741,0,2,DET,CHI,2.25,1.68,104,108
12/7/2012,2012,21200270,Final,1610612755,1610612738,1,2,PHI,BOS,2.1,1.77,95,94
12/7/2012,2012,21200271,Final,1610612754,1610612743,0,2,IND,DEN,1.81,2.04,89,92
12/7/2010,2010,21000315,Final,1610612747,1610612764,1,2,LAL,WAS,1.03,12.83,115,108
12/7/2010,2010,21000310,Final,1610612766,1610612743,1,2,CHA,DEN,2.08,1.77,100,98
12/7/2010,2010,21000314,Final,1610612757,1610612756,1,2,POR,PHX,1.68,2.23,106,99
12/7/2010,2010,21000313,Final,1610612745,1610612765,1,2,HOU,DET,1.31,3.56,97,83
12/7/2010,2010,21000311,Final,1610612755,1610612739,1,2,PHI,CLE,1.32,3.51,117,97
12/7/2010,2010,21000312,Final,1610612742,1610612744,1,2,DAL,GSW,1.2,4.71,105,100
12/7/2010,2010,21000309,Final,1610612737,1610612751,1,2,ATL,BKN,1.35,3.33,116,101
12/7/2009,2009,20900296,Final,1610612755,1610612743,0,2,PHI,DEN,3.5,1.32,83,93
12/7/2009,2009,20900297,Final,1610612752,1610612757,1,2,NYK,POR,2.29,1.64,93,84
12/7/2009,2009,20900298,Final,1610612760,1610612744,1,2,OKC,GSW,1.3,3.65,104,88
12/7/2009,2009,20900299,Final,1610612762,1610612759,1,2,UTA,SAS,1.79,2.05,104,101
12/7/2008,2008,20800297,Final,1610612752,1610612765,1,2,NYK,DET,3.32,1.33,104,92
12/7/2008,2008,20800300,Final,1610612747,1610612749,1,2,LAL,MIL,1.06,9.19,105,92
12/7/2008,2008,20800299,Final,1610612754,1610612738,0,2,IND,BOS,3.85,1.25,117,122
12/7/2008,2008,20800298,Final,1610612761,1610612757,0,2,TOR,POR,2.15,1.67,97,98
12/6/2019,2019,21900328,Final,1610612759,1610612758,1,2,SAS,SAC,1.56,2.54,105,104
12/6/2019,2019,21900329,Final,1610612757,1610612747,0,2,POR,LAL,2.65,1.52,113,136
12/6/2019,2019,21900326,Final,1610612760,1610612750,1,2,OKC,MIN,1.6,2.44,139,127
12/6/2019,2019,21900322,Final,1610612765,1610612754,1,2,DET,IND,2.01,1.84,108,101
12/6/2019,2019,21900327,Final,1610612749,1610612746,1,2,MIL,LAC,1.54,2.58,119,91
12/6/2019,2019,21900320,Final,1610612766,1610612751,0,2,CHA,BKN,2.31,1.66,104,111
12/6/2019,2019,21900325,Final,1610612741,1610612744,0,2,CHI,GSW,1.5,2.71,98,100
12/6/2019,2019,21900324,Final,1610612748,1610612764,1,2,MIA,WAS,1.2,4.88,112,103
12/6/2019,2019,21900323,Final,1610612738,1610612743,1,2,BOS,DEN,1.61,2.39,108,95
12/6/2019,2019,21900321,Final,1610612739,1610612753,0,2,CLE,ORL,2.68,1.5,87,93
12/6/2018,2018,21800365,Final,1610612738,1610612752,1,2,BOS,NYK,1.08,9.05,128,100
12/6/2018,2018,21800366,Final,1610612757,1610612756,1,2,POR,PHX,1.1,8.05,108,86
12/6/2018,2018,21800367,Final,1610612762,1610612745,1,2,UTA,HOU,1.87,1.98,118,91
12/6/2017,2017,21700353,Final,1610612739,1610612758,1,2,CLE,SAC,1.11,7.54,101,95
12/6/2017,2017,21700354,Final,1610612754,1610612741,1,2,IND,CHI,1.19,5.09,98,96
12/6/2017,2017,21700355,Final,1610612753,1610612737,1,2,ORL,ATL,1.4,3.12,110,106
12/6/2017,2017,21700356,Final,1610612738,1610612742,1,2,BOS,DAL,1.3,3.72,97,90
12/6/2017,2017,21700361,Final,1610612759,1610612748,1,2,SAS,MIA,1.29,3.81,117,105
12/6/2017,2017,21700362,Final,1610612746,1610612750,0,2,LAC,MIN,2.78,1.48,107,113
12/6/2017,2017,21700359,Final,1610612749,1610612765,1,2,MIL,DET,1.57,2.53,104,100
12/6/2017,2017,21700357,Final,1610612752,1610612763,1,2,NYK,MEM,1.79,2.09,99,88
12/6/2017,2017,21700358,Final,1610612766,1610612744,0,2,CHA,GSW,2.33,1.65,87,101
12/6/2017,2017,21700360,Final,1610612740,1610612743,1,2,NOP,DEN,1.46,2.83,123,114
12/6/2016,2016,21600318,Final,1610612763,1610612755,1,2,MEM,PHI,1.32,3.57,96,91
12/6/2016,2016,21600320,Final,1610612762,1610612756,1,2,UTA,PHX,1.34,3.46,112,105
12/6/2016,2016,21600315,Final,1610612764,1610612753,0,2,WAS,ORL,1.69,2.26,116,124
12/6/2016,2016,21600316,Final,1610612748,1610612752,0,2,MIA,NYK,1.86,1.99,103,114
12/6/2016,2016,21600317,Final,1610612765,1610612741,1,2,DET,CHI,1.43,2.97,102,91
12/6/2016,2016,21600319,Final,1610612750,1610612759,0,2,MIN,SAS,2.52,1.57,91,105
12/6/2015,2015,21500303,Final,1610612760,1610612758,1,2,OKC,SAC,1.12,7.12,98,95
12/6/2015,2015,21500299,Final,1610612763,1610612756,1,2,MEM,PHX,1.43,2.97,95,93
12/6/2015,2015,21500300,Final,1610612751,1610612744,0,2,BKN,GSW,6.35,1.14,98,114
12/6/2015,2015,21500301,Final,1610612765,1610612747,1,2,DET,LAL,1.19,5.1,111,91
12/6/2015,2015,21500302,Final,1610612764,1610612742,0,2,WAS,DAL,2.1,1.78,104,116
12/6/2014,2014,21400289,Final,1610612741,1610612744,0,2,CHI,GSW,2.19,1.72,102,112
12/6/2014,2014,21400288,Final,1610612765,1610612755,0,2,DET,PHI,1.19,5.04,101,108
12/6/2014,2014,21400290,Final,1610612745,1610612756,1,2,HOU,PHX,2.12,1.76,100,95
12/6/2014,2014,21400291,Final,1610612759,1610612750,1,2,SAS,MIN,1.06,10.63,123,101
12/6/2014,2014,21400292,Final,1610612758,1610612753,0,2,SAC,ORL,1.4,3.08,96,105
12/6/2014,2014,21400293,Final,1610612746,1610612740,1,2,LAC,NOP,1.21,4.7,120,100
12/6/2013,2013,21300280,Final,1610612766,1610612755,1,2,CHA,PHI,1.33,3.49,105,88
12/6/2013,2013,21300286,Final,1610612740,1610612760,0,2,NOP,OKC,2.93,1.43,95,109
12/6/2013,2013,21300282,Final,1610612737,1610612739,1,2,ATL,CLE,1.39,3.14,108,89
12/6/2013,2013,21300281,Final,1610612764,1610612749,0,2,WAS,MIL,1.18,5.23,105,109
12/6/2013,2013,21300285,Final,1610612745,1610612744,1,2,HOU,GSW,1.52,2.68,105,83
12/6/2013,2013,21300283,Final,1610612738,1610612743,1,2,BOS,DEN,2.51,1.56,106,98
